productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extCardText,extAttack1,extAttack2,extWeakness,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extResistance,extAttack3
90120,Tyranitar,Tyranitar,https://tcgplayer-cdn.tcgplayer.com/product/90120_200w.jpg,3,1369,https://cpt.tcgcsv.com/q3L,2023-11-07T21:01:08.103,1,30/100,Rare,Darkness,140,Stage 2,"<strong>Poké-BODY — Darkness Drive</strong>
<br>
After your opponent's Pokémon uses a Poké-Power, you may search your discard pile for a basic Darkness Energy card and attach it to Tyranitar.","[2] Grind (20x)
<br>
Does 20 damage times the amount of Energy attached to Tyranitar.","[DDDDD] Spinning Tail
<br>
This attack does 30 damage to each of your opponent's Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",F+30,4,21.89,22.69,96.95,32.77,25.49,Reverse Holofoil,P-20,
90328,Vespiquen,Vespiquen,https://tcgplayer-cdn.tcgplayer.com/product/90328_200w.jpg,3,1369,https://cpt.tcgcsv.com/B8L,2023-11-07T21:01:18.133,1,31/100,Rare,Grass,100,Stage 1,"<strong>Poké-BODY — Green Dignity</strong>
<br>
As long as you have more Prize cards left than your opponent, Vespiquen's attacks do 10 more damage for each Grass Pokémon on your Bench to the Active Pokémon <em>(before applying Weakness and Resistance)</em>.","[G] Bee Drain (20)
<br>
After your attack, remove from Vespiquen the number of damage counters equal to the damage you did to the Defending Pokémon.","[1G] Bee Powder (50)
<br>
Flip 2 coins. If both of them are heads, the Defending Pokémon is now Burned, Paralyzed, and Poisoned.",R+20,1,0.4,0.7,5.0,0.8,,Normal,F-20,
90328,Vespiquen,Vespiquen,https://tcgplayer-cdn.tcgplayer.com/product/90328_200w.jpg,3,1369,https://cpt.tcgcsv.com/B8L,2023-11-07T21:01:18.133,1,31/100,Rare,Grass,100,Stage 1,"<strong>Poké-BODY — Green Dignity</strong>
<br>
As long as you have more Prize cards left than your opponent, Vespiquen's attacks do 10 more damage for each Grass Pokémon on your Bench to the Active Pokémon <em>(before applying Weakness and Resistance)</em>.","[G] Bee Drain (20)
<br>
After your attack, remove from Vespiquen the number of damage counters equal to the damage you did to the Defending Pokémon.","[1G] Bee Powder (50)
<br>
Flip 2 coins. If both of them are heads, the Defending Pokémon is now Burned, Paralyzed, and Poisoned.",R+20,1,1.84,2.97,4.19,1.84,,Reverse Holofoil,F-20,
90419,Voltorb (80),Voltorb 80,https://tcgplayer-cdn.tcgplayer.com/product/90419_200w.jpg,3,1369,https://cpt.tcgcsv.com/pbL,2023-11-07T21:13:01.027,1,80/100,Common,Lightning,60,Basic,,"[0] Screech
<br>
If an attack does damage to the Defending Pokémon <em>(after applying Weakness and Resistance)</em>, that attack does 20 more damage to that Pokémon until the end of your next turn.","[1] Double Spin (10x)
<br>
Flip 2 coins. This attack does 10 damage times the number of heads.",F+10,1,0.1,0.27,1.5,0.31,0.29,Normal,M-20,
90419,Voltorb (80),Voltorb 80,https://tcgplayer-cdn.tcgplayer.com/product/90419_200w.jpg,3,1369,https://cpt.tcgcsv.com/pbL,2023-11-07T21:13:01.027,1,80/100,Common,Lightning,60,Basic,,"[0] Screech
<br>
If an attack does damage to the Defending Pokémon <em>(after applying Weakness and Resistance)</em>, that attack does 20 more damage to that Pokémon until the end of your next turn.","[1] Double Spin (10x)
<br>
Flip 2 coins. This attack does 10 damage times the number of heads.",F+10,1,0.2,0.61,5.0,1.25,0.58,Reverse Holofoil,M-20,
90420,Voltorb (81),Voltorb 81,https://tcgplayer-cdn.tcgplayer.com/product/90420_200w.jpg,3,1369,https://cpt.tcgcsv.com/qbL,2023-11-07T21:13:11.027,1,81/100,Common,Lightning,60,Basic,,"[1] Outlet
<br>
Search your deck for a Lightning Energy card, show it to your opponent, and put it into your hand. Shuffle your deck afterward.","[L] Bouncing Ball (20)
<br>
Flip a coin. If tails, Voltorb does 10 damage to itself.",F+10,1,0.15,0.3,1.5,0.29,0.18,Normal,M-20,
90420,Voltorb (81),Voltorb 81,https://tcgplayer-cdn.tcgplayer.com/product/90420_200w.jpg,3,1369,https://cpt.tcgcsv.com/qbL,2023-11-07T21:13:11.027,1,81/100,Common,Lightning,60,Basic,,"[1] Outlet
<br>
Search your deck for a Lightning Energy card, show it to your opponent, and put it into your hand. Shuffle your deck afterward.","[L] Bouncing Ball (20)
<br>
Flip a coin. If tails, Voltorb does 10 damage to itself.",F+10,1,0.65,1.0,2.99,0.75,,Reverse Holofoil,M-20,
90421,Voltorb (Shiny),Voltorb Shiny,https://tcgplayer-cdn.tcgplayer.com/product/90421_200w.jpg,3,1369,https://cpt.tcgcsv.com/rbL,2022-12-26T20:56:22.517,1,SH3,Shiny Holo Rare,Lightning,60,Basic,,"[1] Fastball
<br>
Choose 1 of your opponent's Pokémon. Flip a coin. If heads, this attack does 20 damage to that Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>","[L] Charge Beam (10)
<br>
Search your discard pile for a Lightning Energy card and attach it to Voltorb.",F+10,1,19.99,24.99,29.25,35.98,,Reverse Holofoil,M-20,"[1L] Thundershock (20)
<br>
Flip a coin. If heads, the Defending Pokémon is now Paralyzed."
90475,Warp Energy,Warp Energy,https://tcgplayer-cdn.tcgplayer.com/product/90475_200w.jpg,3,1369,https://cpt.tcgcsv.com/wcL,2023-11-07T21:15:52.81,1,95/100,Uncommon,Special Energy,,,"Warp Energy provides Colorless Energy. When you attach this card from your hand to your Active Pokémon, switch that Pokémon with 1 of your Benched Pokémon.",,,,,0.75,1.31,4.5,1.38,,Normal,,
90475,Warp Energy,Warp Energy,https://tcgplayer-cdn.tcgplayer.com/product/90475_200w.jpg,3,1369,https://cpt.tcgcsv.com/wcL,2023-11-07T21:15:52.81,1,95/100,Uncommon,Special Energy,,,"Warp Energy provides Colorless Energy. When you attach this card from your hand to your Active Pokémon, switch that Pokémon with 1 of your Benched Pokémon.",,,,,1.65,2.65,3.97,2.42,,Reverse Holofoil,,
98588,Stormfront Booster Box,Stormfront Booster Box,https://tcgplayer-cdn.tcgplayer.com/product/98588_200w.jpg,3,1369,https://cpt.tcgcsv.com/NrP,2015-05-06T15:04:43.363,1,,,,,,,,,,,,,,,,,,
98589,Stormfront Booster Pack,Stormfront Booster Pack,https://tcgplayer-cdn.tcgplayer.com/product/98589_200w.jpg,3,1369,https://cpt.tcgcsv.com/PrP,2017-07-22T17:04:42.67,1,,,,,,,,,,,474.96,474.96,474.96,350.4,,Normal,,
