productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extCardText,extAttack1,extAttack2,extWeakness,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extResistance,extAttack3,extAttack4
162043,Lucario GX - SM100,Lucario GX SM100,https://tcgplayer-cdn.tcgplayer.com/product/162043_200w.jpg,3,1528,https://cpt.tcgcsv.com/TQj2,2022-10-13T20:41:32.587,1,SM100,Promo,Fighting,210,Stage 1,"<em>Pokémon-GX rule — When your Pokémon-GX is Knocked Out, your opponent takes 2 Prize cards.</em>","[F] Aura Strike: (30+)
<br>If this Pokémon evolved from Riolu during this turn, this attack does 90 more damage.",[1FF] Cyclone Kick (130),Px2,2,3.99,10.0,21.95,7.96,,Holofoil,,"<span style=""color:Teal""><strong>[2] Cantankerous Beatdown GX (30x)</strong>
<br>This attack does 30 damage for each damage counter on this Pokémon. <em>(You can't use more than 1 GX attack in a game.)</em></span>",
164235,"Raikou, Entei & Suicune",Raikou Entei and Suicune,https://tcgplayer-cdn.tcgplayer.com/product/164235_200w.jpg,3,1528,https://cpt.tcgcsv.com/KJk2,2022-10-18T22:50:55.163,1,,Promo,Colorless,500,Basic,,"[RWL] Be Legendary! (1000)
<br>Raikou, Entei & Suicune embark on a year of legendary adventures!",,,,22.5,31.35,39.95,34.64,,Holofoil,,,
169938,Darkrai GX - 88a/147,Darkrai GX 88a 147,https://tcgplayer-cdn.tcgplayer.com/product/169938_200w.jpg,3,1528,https://cpt.tcgcsv.com/N-m2,2022-10-12T17:06:07.07,1,088a/147,Promo,Darkness,180,Basic,"<strong>Ability — Restoration</strong>
<br>Once during your turn <em>(before your attack)</em>, if this Pokémon is in your discard pile, you may put it onto your Bench. Then, attach a Darkness Energy card from your discard pile to this Pokémon.
<br><br><em>Pokémon-GX rule — When your Pokémon-GX is Knocked Out, your opponent takes 2 Prize cards.</em>","[1DD] Dark Cleave (130)
<br>This attack's damage isn't affected by Resistance.","<span style=""color:Teal""><strong>[1DD] Dead End GX</strong>
<br>If your opponent's Active Pokémon is affected by a Special Condition, that Pokémon is Knocked Out. <em>(You can't use more than 1 GX attack in a game.)</em></span>",Fx2,2,2.0,5.7,20.0,5.7,,Holofoil,P-20,,
169940,Gengar EX - 34/119,Gengar EX 34 119,https://tcgplayer-cdn.tcgplayer.com/product/169940_200w.jpg,3,1528,https://cpt.tcgcsv.com/Q-m2,2023-01-26T20:19:22.237,1,034/119,Promo,Psychic,170,Basic,"<em>Pokémon-EX rule — When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.</em>","[1] Night Attack
<br>Put 3 damage counters on 1 of your opponent's Pokémon.","[2P] Dark Corridor (60)
<br>
Your opponent's Active Pokémon is now Poisoned. Switch this Pokémon with 1 of your Benched Pokémon.",Dx2,2,18.8,30.72,75.0,23.54,,Holofoil,F-20,,
169944,Ho-Oh GX - SM80 (SM Black Star Promo),Ho Oh GX SM80 SM Black Star Promo,https://tcgplayer-cdn.tcgplayer.com/product/169944_200w.jpg,3,1528,https://cpt.tcgcsv.com/V-m2,2022-10-12T20:44:24.13,1,SM80,Promo,Fire,190,Basic,"<em>Pokémon-GX rule — When your Pokémon-GX is Knocked Out, your opponent takes 2 Prize cards.</em>","[2R] Sacred Fire
<br>This attack does 50 damage to 1 of your opponent's Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>","[1RRR] Phoenix Burn (180)
<br>This Pokémon can't use Phoenix Burn during your next turn.",Lx2,2,18.0,24.97,26.94,14.94,,Holofoil,F-20,"<span style=""color:Teal""><strong>[2R] Eternal Flame GX</strong>
<br>Put 3 in any combination of Fire Pokémon-GX or Fire Pokémon-EX from your discard pile onto your Bench. <em>(You can't use more than 1 GX attack in a game.)</em></span>",
169945,Incineroar GX - SM38 (SM Black Star Promo),Incineroar GX SM38 SM Black Star Promo,https://tcgplayer-cdn.tcgplayer.com/product/169945_200w.jpg,3,1528,https://cpt.tcgcsv.com/W-m2,2022-10-12T20:52:03.11,1,SM38,Promo,Fire,250,Stage 2,"<em>Pokémon-GX rule — When your Pokémon-GX is Knocked Out, your opponent takes 2 Prize cards.</em>","[R] Hustling Strike (10+)
<br>
This attack does 20 more damage for each of your Benched Fire Pokémon.","[1RR] Tiger Swing (80+)
<br>Flip 2 coins. This attack does 50 more damage for each heads.",Wx2,3,8.0,11.04,24.95,12.07,,Holofoil,,"<span style=""color:Teal""><strong>[1RR] Burning Slam GX (200)</strong>
<br>Your opponent's Active Pokémon is now Burned. <em>(You can't use more than 1 GX attack in a game.)</em></span>",
169946,Lunala GX - 66/149,Lunala GX 66 149,https://tcgplayer-cdn.tcgplayer.com/product/169946_200w.jpg,3,1528,https://cpt.tcgcsv.com/X-m2,2022-10-13T20:47:06.65,1,066/149,Promo,Psychic,250,Stage 2,"<strong>Ability — Psychic Transfer</strong>
<br>
As often as you like during your turn <em>(before your attack)</em>, you may move a Psychic Energy from 1 of your Pokémon to another of your Pokémon.
<br><br><em>Pokémon-GX rule — When your Pokémon-GX is Knocked Out, your opponent takes 2 Prize cards.</em>","[PPPP] Moongeist Beam (120)
<br>
The Defending Pokémon can't be healed during your opponent's next turn.","<span style=""color:Teal""><strong>[PPP] Lunar Fall GX</strong>
<br>Knock Out 1 of your opponent's Basic Pokémon that isn't a Pokémon-GX. <em>(You can't use more than 1 GX attack in a game.)</em></span>",Dx2,2,4.5,5.53,8.82,6.24,,Holofoil,F-20,,
169947,M Camerupt EX - XY198,M Camerupt EX XY198,https://tcgplayer-cdn.tcgplayer.com/product/169947_200w.jpg,3,1528,https://cpt.tcgcsv.com/Z-m2,2022-10-15T12:12:52.847,1,XY198,Promo,Fire,230,MEGA,"<em>Mega Evolution rule — When 1 of your Pokémon becomes a Mega Evolution Pokémon, your turn ends.</em>
<br><br>
<em>Pokémon-EX rule — When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.</em>","[2RR] Magma Eruption (120+)
<br>You may discard the top 3 cards of each player's deck. If you do, this attack does 40 more damage for each Energy card you discarded in this way.",,Wx2,4,2.5,8.97,40.0,6.99,,Holofoil,,,
169948,M Sharpedo EX - XY200,M Sharpedo EX XY200,https://tcgplayer-cdn.tcgplayer.com/product/169948_200w.jpg,3,1528,https://cpt.tcgcsv.com/--m2,2022-10-15T13:31:41.81,1,XY200,Promo,Darkness,210,Mega Evolution,"<em>Mega Evolution rule — When 1 of your Pokémon becomes a Mega Evolution Pokémon, your turn ends.</em>
<br><br>
<em>Pokémon-EX rule — When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.</em>","[1DD] Torpedo Dive (120)
<br>",,Lx2,,7.3,9.97,49.99,9.64,,Holofoil,None,,
169949,Marshadow GX - 80/147,Marshadow GX 80 147,https://tcgplayer-cdn.tcgplayer.com/product/169949_200w.jpg,3,1528,https://cpt.tcgcsv.com/_-m2,2022-10-15T13:37:54.213,1,080/147,Promo,Fighting,150,Basic,"<strong>Ability — Shadow Hunt</strong>
<br>This Pokémon can use the attacks of any Basic Pokémon in your discard pile. <em>(You still need the necessary Energy to use each attack.)</em>
<br><br>
<em>Pokémon-GX rule — When your Pokémon-GX is Knocked Out, your opponent takes 2 Prize cards.</em>",[1FF] Beatdown (120),"<span style=""color:Teal""><strong>[F] Peerless Hundred Blows GX (50x)</strong>
<br>This attack does 50 damage times the amount of basic Energy attached to this Pokémon. <em>(You can't use more than 1 GX attack in a game.)</em></span>",Px2,1,3.0,7.15,13.44,5.72,,Holofoil,,,
169950,Mewtwo EX - XY183,Mewtwo EX XY183,https://tcgplayer-cdn.tcgplayer.com/product/169950_200w.jpg,3,1528,https://cpt.tcgcsv.com/0_m2,2022-10-15T13:48:00.103,1,XY183,Promo,Psychic,170,Basic,"<em>Pokémon-EX rule — When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.</em>","[2] Photon Wave (30)
<br>During your opponent's next turn, any damage done by attacks from the Defending Pokémon is reduced by 30 <em>(before applying Weakness and Resistance)</em>.",,Px2,2,4.66,9.46,14.0,9.61,,Holofoil,,,
169951,Solgaleo GX - 89/149,Solgaleo GX 89 149,https://tcgplayer-cdn.tcgplayer.com/product/169951_200w.jpg,3,1528,https://cpt.tcgcsv.com/2_m2,2022-10-18T23:39:18.227,1,089/149,Promo,Metal,250,Stage 2,"<strong>Ability — Ultra Road</strong>
<br>
Once during your turn <em>(before your attack)</em>, you may switch your Active Pokémon with 1 of your Benched Pokémon.","[1MM] Sunsteel Strike (230)
<br>
Discard all Energy from this Pokémon.","<span style=""color:Teal""><strong>[M] Sol Burst GX</strong>
<br>Search your deck for up to 5 Energy cards and attach them to your Pokémon in any way you like. Then, shuffle your deck. <em>(You can't use more than 1 GX attack in a game.)</em></span>",Rx2,3,2.19,5.8,11.06,6.97,,Holofoil,P-20,,
169954,Tapu Koko GX - 47/145,Tapu Koko GX 47 145,https://tcgplayer-cdn.tcgplayer.com/product/169954_200w.jpg,3,1528,https://cpt.tcgcsv.com/6_m2,2022-10-19T13:58:58.35,1,047/145,Promo,Lightning,170,Basic,"<strong>Ability — Aero Trail</strong>
<br>
When you play this Pokémon from your hand onto your Bench during your turn, you may move any number of Lightning Energy from your other Pokémon to this Pokémon. If you do, switch this Pokémon with your Active Pokémon.
<br><br>
<em>Pokémon-GX rule — When your Pokémon-GX is Knocked Out, your opponent takes 2 Prize cards.</em>",[1LL] Sky-High Claws (130),"<span style=""color:Teal""><strong>[1LL] Tapu Thunder GX (50x)</strong>
<br>This attack does 50 damage times the amount of Energy attached to all of your opponent's Pokémon. <em>(You can't use more than 1 GX attack in a game.)</em></span>",,2,1.0,4.69,10.0,4.69,,Holofoil,,,
169955,Tapu Koko GX - SM50,Tapu Koko GX SM50,https://tcgplayer-cdn.tcgplayer.com/product/169955_200w.jpg,3,1528,https://cpt.tcgcsv.com/7_m2,2022-10-19T14:02:32.44,1,SM50,Promo,Lightning,170,Basic,"<strong>Ability — Aero Trail</strong>
<br>When you play this Pokémon from your hand onto your Bench during your turn, you may move any number of Lightning Energy from your other Pokémon to this Pokémon. If you do, switch this Pokémon with your Active Pokémon.
<br><br>
<em>Pokémon-GX rule — When your Pokémon-GX is Knocked Out, your opponent takes 2 Prize cards.</em>",[1LL] Sky-High Claws (130),"<span style=""color:Teal""><strong>[1LL] Tapu Thunder GX (50x)</strong>
<br>This attack does 50 damage times the amount of Energy attached to all of your opponent's Pokémon. <em>(You can't use more than 1 GX attack in a game.)</em></span>",,2,2.0,4.17,10.99,4.27,,Holofoil,,,
170121,"Tornadus, Thundurus & Landorus (Forces of Nature Promo)",Tornadus Thundurus and Landorus Forces of Nature Promo,https://tcgplayer-cdn.tcgplayer.com/product/170121_200w.jpg,3,1528,https://cpt.tcgcsv.com/r3n2,2022-10-19T14:07:21.563,1,,Promo,Colorless,500,Basic,,"[1LF] Be Legendary! (1000)
<br>Tornadus, Thundurus & Landorus embark on a year of legendary adventures!",,,,8.16,10.0,31.98,12.39,,Holofoil,,,
173081,Tyrantrum EX - XY70,Tyrantrum EX XY70,https://tcgplayer-cdn.tcgplayer.com/product/173081_200w.jpg,3,1528,https://cpt.tcgcsv.com/Ffp2,2023-01-26T20:23:39.983,1,XY70,Promo,Dragon,180,Basic,"<strong>Ability — Despotic Fang</strong>
<br>
Damage from this Pokémon's attacks isn't affected by any effects on your opponen't Active Pokémon.
<br><br>
<em>Pokémon-EX rule — When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.</em>",[1FMM] Dragon Impact (190),,Yx2,3,7.31,8.99,19.95,11.51,,Holofoil,,,
173082,Garchomp EX - XY09 (XY Black Star Promo),Garchomp EX XY09 XY Black Star Promo,https://tcgplayer-cdn.tcgplayer.com/product/173082_200w.jpg,3,1528,https://cpt.tcgcsv.com/Gfp2,2022-10-12T20:09:44.737,1,XY09,Promo,Dragon,170,Basic,"<em>Pokémon-EX rule — When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.</em>","[1F] Dual Chop (30x)
<br>Flip 2 coins. This attack does 30 damage times the number of heads.","[1WF] Power Blast (120)
<br>Discard an Energy attached to this Pokémon.",Yx2,2,4.5,5.33,10.29,9.0,,Holofoil,,,
174495,Zygarde GX - SM122,Zygarde GX SM122,https://tcgplayer-cdn.tcgplayer.com/product/174495_200w.jpg,3,1528,https://cpt.tcgcsv.com/WPp2,2022-10-19T15:16:18.04,1,SM122,Promo,Fighting,180,Basic,"<em>Pokémon-GX rule — When your Pokémon-GX is Knocked Out, your opponent takes 2 Prize cards.</em>",[1] Vibration (20),"[2F] Cell Storm (80)
<br>Heal 30 damage from this Pokémon.",Gx2,2,12.99,15.0,24.99,15.03,,Holofoil,,"<span style=""color:Teal""><strong>[2FF] Liberation GX (120x)</strong>
<br>Your opponent reveals their hand. This attack does 120 damage for each Energy card you find there. <em>(You can't use more than 1 GX attack in a game.)</em></span>",
177709,Lunala GX - SM103,Lunala GX SM103,https://tcgplayer-cdn.tcgplayer.com/product/177709_200w.jpg,3,1528,https://cpt.tcgcsv.com/c6r2,2022-10-13T20:48:16.477,1,SM103,Promo,Psychic,230,Stage 2,"<em>Pokémon-GX rule — When your Pokémon-GX is Knocked Out, your opponent takes 2 Prize cards.</em>",[2] Glide (50),"[2PP] Lunar Javelin (200)
<br>Discard 2 Psychic Energy from this Pokémon.",Dx2,,16.99,16.99,16.99,13.55,,Holofoil,F-20,"<span style=""color:Teal""><strong>[1PPP] Requiem GX (250)</strong>
<br><em>(You can't use more than 1 GX attack in a game.)</em></span>",
177901,Solgaleo GX - SM104,Solgaleo GX SM104,https://tcgplayer-cdn.tcgplayer.com/product/177901_200w.jpg,3,1528,https://cpt.tcgcsv.com/2br2,2022-10-18T23:40:44.23,1,SM104,Promo,Metal,250,Stage 2,"<strong>Ability — Shining Mane</strong>
<br>Your Pokémon in play have no Weakness.
<br><br>
<em>Pokémon-GX rule — When your Pokémon-GX is Knocked Out, your opponent takes 2 Prize cards.</em>","[2] Turbo Strike (120)
<br>Attach 2 basic Energy cards from your discard pile to 1 of your Benched Pokémon.","<span style=""color:Teal""><strong>[2] Prominence GX</strong>
<br>Heal all damage from all of your Pokémon. <em>(You can't use more than 1 GX attack in a game.)</em></span>",Rx2,2,15.6,17.55,19.95,12.48,,Holofoil,P-20,,
179036,"Reshiram, Zekrom & Kyurem",Reshiram Zekrom and Kyurem,https://tcgplayer-cdn.tcgplayer.com/product/179036_200w.jpg,3,1528,https://cpt.tcgcsv.com/LDr2,2022-10-18T23:02:01.293,1,,Promo,Dragon,500,Basic,,"[RWL] Be Legendary! (1000)
<br>Reshiram, Zekrom & Kyurem embark on a year of legendary adventures!",,,,12.36,23.49,33.92,21.35,,Holofoil,,,
179079,Charizard - 4/102 (CoroCoro Promo),Charizard 4 102 CoroCoro Promo,https://tcgplayer-cdn.tcgplayer.com/product/179079_200w.jpg,3,1528,https://cpt.tcgcsv.com/CFr2,2022-10-11T19:25:56.383,1,004/102,Promo,Fire,120,Stage 2,"<strong>Pokémon Power: Energy Burn</strong>
<br>As often as you like during your turn <em>(before your attack)</em>, you may turn all Energy attached to Charizard into Fire Energy for the rest of the turn. This power can't be used if Charizard is Asleep, Confused, or Paralyzed.","[RRRR] Fire Spin (100)
<br>Discard 2 Energy cards attached to Charizard in order to use this attack.",,W,3,400.0,400.0,400.0,,,Holofoil,F-30,,
179368,Tapu Lele GX - 60a/145,Tapu Lele GX 60a 145,https://tcgplayer-cdn.tcgplayer.com/product/179368_200w.jpg,3,1528,https://cpt.tcgcsv.com/nMr2,2022-10-19T14:06:53.747,1,060a/145,Promo,Psychic,170,Basic,"<strong>Ability — Wonder Tag</strong>
<br>
When you play this Pokémon from your hand onto your Bench during your turn, you may search your deck for a Supporter card, reveal it, and put it into your hand. Then, shuffle your deck.
<br><br>
<em>Pokémon-GX rule — When your Pokémon-GX is Knocked Out, your opponent takes 2 Prize cards.</em>","[2] Energy Drive (20x)
<br>This attack does 20 damage times the amount of Energy attached to both Active Pokémon. This damage isn't affect by Weakness or Resistance.","<span style=""color:Teal""><strong>[P] Tapu Cure GX</strong>
<br>Heal all damage from 2 of your Benched Pokémon. <em>(You can't use more than 1 GX attack in a game.)</em></span>",,1,5.16,7.97,10.0,6.65,,Holofoil,,,
180262,Dark Ivysaur - 6 (Best of Game 6 Promo),Dark Ivysaur 6 Best of Game 6 Promo,https://tcgplayer-cdn.tcgplayer.com/product/180262_200w.jpg,3,1528,https://cpt.tcgcsv.com/g7s2,2022-10-11T19:50:49.22,1,006,Promo,Grass,50,Stage 1,"<strong>Poké-BODY — Vine Pull</strong>
<br>
Once during your turn when Dark Ivysaur retreats, choose 1 of your opponent's Benched Pokémon and switch it with his or her Active Pokémon.","[GG] Fury Strikes 
<br>Your opponent puts 3 markers onto his or her Pokémon (divided as he or she chooses). (More than 1 marker can be put on the same Pokémon.) Then, this attack does 10 damage to each Pokémon for each marker on it. Don't apply Weakness and Resistance. Remove the markers at the end of the turn.",,R,2,,,,,,,,,
180263,Hitmonchan - 2 (Best of Game 2 Promo),Hitmonchan 2 Best of Game 2 Promo,https://tcgplayer-cdn.tcgplayer.com/product/180263_200w.jpg,3,1528,https://cpt.tcgcsv.com/h7s2,2022-10-12T20:39:55.41,1,002,Promo,Fighting,60,Basic,,[F] Jab (20),[1FF] Special Punch (40),P,2,,,,,,,,,
180264,Rocket's Sneasel - 5,Rockets Sneasel 5,https://tcgplayer-cdn.tcgplayer.com/product/180264_200w.jpg,3,1528,https://cpt.tcgcsv.com/j7s2,2022-10-18T23:15:24.087,1,005,Promo,Darkness,60,Basic,,"[D] Entrap
<br>The Defending Pokémon cannot retreat during your opponent's next turn.","[2] Continuous Scratch (10x)
<br>Flip 4 coins. This attack does 10 damage times the number of heads.",F,1,,,,,,,P,,
180715,Alakazam - 1/12 (Box Topper),Alakazam 1 12 Box Topper,https://tcgplayer-cdn.tcgplayer.com/product/180715_200w.jpg,3,1528,https://cpt.tcgcsv.com/kjs2,2022-10-11T18:15:58.727,1,001/012,Promo,Psychic,100,Stage 2,"<strong>Poké-POWER — Psymimic</strong>
<br>
Once during your turn, instead of Alakazam's normal attack, you may choose 1 of your opponent's Pokémon's attacks. Alakazam copies that attack including its Energy costs and anything else required in order to use that attack, such as discarding Energy cards. <em>(No matter what type that Pokémon is, Alakazam's type is still Psychic.) This power can't be used if Alakazam is affected by a Special Condition.</em>","[2P] Syncroblast (80)
<br>If Alakazam and the Defending Pokémon don't have the same number of Energy cards on them, this attack's base damage is 20 instead of 80.",,P,2,499.0,574.5,650.0,150.0,,Reverse Holofoil,,,
180716,Scizor - 7/12,Scizor 7 12,https://tcgplayer-cdn.tcgplayer.com/product/180716_200w.jpg,3,1528,https://cpt.tcgcsv.com/ljs2,2022-10-18T23:21:04.923,1,007/012,Promo,Metal,80,1,"<strong>Poké-BODY — Poison Resistance</strong>
<br>Scizor can't be Poisoned.","[1M] Snatch (20) 
<br>Before doing damage, if your opponent has any Benched Pokémon with no damage counters on it, you may choose 1 of them and switch it with the Defending Pokémon.","[3] Heavy Metal (30+) 
<br>Flip a number of coins equal to the number of Metal Energy attached to Scizor. This attack does 30 damage plus 20 more damage for each heads.",R,2,199.0,224.5,249.99,,,Reverse Holofoil,,,
180717,Zoroark BW - BW19,Zoroark BW BW19,https://tcgplayer-cdn.tcgplayer.com/product/180717_200w.jpg,3,1528,https://cpt.tcgcsv.com/mjs2,2022-10-19T15:07:04.113,1,BW19,Promo,Darkness,100,Stage 1,,"[1] Punishment (20+)
<br>If the Defending Pokémon is a Stage 2 Pokémon, this attack does 20 more damage.","[1DD] Snarl (60)
<br>During your opponent's next turn, any damage done by attacks from the Defending Pokémon is reduced by 20 <em>(before applying Weakness and Resistance)</em>.",Fx2,1,10.0,11.62,16.75,14.69,,Holofoil,P-20,"[1DD] Snarl (60)
<br>
During your opponent's next turn, any damage done by attacks from the Defending Pokémon is reduced by 20 <em>(before applying Weakness and Resistance)</em>.",
