productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extCardText,extAttack1,extWeakness,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extAttack2,extResistance,extAttack3
88124,Pineco (85),Pineco 85,https://tcgplayer-cdn.tcgplayer.com/product/88124_200w.jpg,3,1372,https://cpt.tcgcsv.com/vgK,2022-12-02T21:07:39.957,1,085/144,Common,Grass,40,Basic,,"[1] Surprise Attack (20)
<br>Flip a coin. If tails, this attack does nothing.",R,1,6.64,7.65,14.0,7.05,,Normal,,,
88124,Pineco (85),Pineco 85,https://tcgplayer-cdn.tcgplayer.com/product/88124_200w.jpg,3,1372,https://cpt.tcgcsv.com/vgK,2022-12-02T21:07:39.957,1,085/144,Common,Grass,40,Basic,,"[1] Surprise Attack (20)
<br>Flip a coin. If tails, this attack does nothing.",R,1,34.99,39.98,49.99,39.97,,Reverse Holofoil,,,
88125,Pineco (86),Pineco 86,https://tcgplayer-cdn.tcgplayer.com/product/88125_200w.jpg,3,1372,https://cpt.tcgcsv.com/wgK,2022-12-02T21:08:11.67,1,086/144,Common,Grass,50,Basic,,"[1G] Double-edge (30)
<br>
Pineco does 10 damage to itself.",R,,7.96,7.96,7.96,8.27,,Normal,,,
88125,Pineco (86),Pineco 86,https://tcgplayer-cdn.tcgplayer.com/product/88125_200w.jpg,3,1372,https://cpt.tcgcsv.com/wgK,2022-12-02T21:08:11.67,1,086/144,Common,Grass,50,Basic,,"[1G] Double-edge (30)
<br>
Pineco does 10 damage to itself.",R,,32.99,46.49,60.49,23.84,,Reverse Holofoil,,,
88247,Politoed (H23),Politoed H23,https://tcgplayer-cdn.tcgplayer.com/product/88247_200w.jpg,3,1372,https://cpt.tcgcsv.com/ZjK,2022-12-02T21:10:55.787,1,H23/H32,Holo Rare,Water,110,Stage 2,,"[1] Sudden Growth
<br>Attach any number of basic Energy cards from your hand to Politoed.",L,2,450.0,450.0,450.0,250.0,,Holofoil,"[2W] Frog Hop (30+)
<br>
Flip a coin. If heads, this attack does 30 damage plus 20 more damage.",,"[3WW] Energy Splash (70)
<br>Move 2 Water Energy cards attached to Politoed to 1 or 2 of your Benched Pokémon. (You may put both on the same Pokémon or 1 each on 2 different Pokémon.) If you have no Benched Pokémon, ignore this effect."
88248,Politoed (25),Politoed 25,https://tcgplayer-cdn.tcgplayer.com/product/88248_200w.jpg,3,1372,https://cpt.tcgcsv.com/-jK,2022-12-02T21:22:43.347,1,025/144,Rare,Water,110,Stage 2,,"[1] Sudden Growth
<br>Attach any number of basic Energy cards from your hand to Politoed.",L,2,13.91,19.13,28.02,38.74,,Normal,"[2W] Frog Hop (30+)
<br>
Flip a coin. If heads, this attack does 30 damage plus 20 more damage.",,"[3WW] Energy Splash (70)
<br>Move 2 Water Energy cards attached to Politoed to 1 or 2 of your Benched Pokémon. (You may put both on the same Pokémon or 1 each on 2 different Pokémon.) If you have no Benched Pokémon, ignore this effect."
88255,Poliwag,Poliwag,https://tcgplayer-cdn.tcgplayer.com/product/88255_200w.jpg,3,1372,https://cpt.tcgcsv.com/7kK,2022-12-02T21:12:23.153,1,087/144,Common,Water,40,Basic,,"[W] Sleep Bubble (10)
<br>The Defending Pokémon is now Asleep.",L,,14.98,19.99,20.97,13.77,,Normal,"[2] Doubleslap (20x)
<br>Flip 2 coins. This attack does 20 damage times the number of heads.",,
88255,Poliwag,Poliwag,https://tcgplayer-cdn.tcgplayer.com/product/88255_200w.jpg,3,1372,https://cpt.tcgcsv.com/7kK,2022-12-02T21:12:23.153,1,087/144,Common,Water,40,Basic,,"[W] Sleep Bubble (10)
<br>The Defending Pokémon is now Asleep.",L,,59.99,59.99,59.99,57.13,,Reverse Holofoil,"[2] Doubleslap (20x)
<br>Flip 2 coins. This attack does 20 damage times the number of heads.",,
88263,Poliwhirl,Poliwhirl,https://tcgplayer-cdn.tcgplayer.com/product/88263_200w.jpg,3,1372,https://cpt.tcgcsv.com/hkK,2026-03-09T14:07:40.797,1,088/144,Common,Water,70,Stage 1,,"[1] Twiddle
<br>Flip a coin. If heads, the Defending Pokémon is now Confused. If tails, the Defending Pokémon is now Asleep.",L,1,29.98,29.99,29.99,17.96,,Normal,"[3] Double Kick (30x)
<br>Flip 2 coins. This attack does 30 damage times the number of heads.",,
88263,Poliwhirl,Poliwhirl,https://tcgplayer-cdn.tcgplayer.com/product/88263_200w.jpg,3,1372,https://cpt.tcgcsv.com/hkK,2026-03-09T14:07:40.797,1,088/144,Common,Water,70,Stage 1,,"[1] Twiddle
<br>Flip a coin. If heads, the Defending Pokémon is now Confused. If tails, the Defending Pokémon is now Asleep.",L,1,4321.0,4321.0,4321.0,135.0,,Reverse Holofoil,"[3] Double Kick (30x)
<br>Flip 2 coins. This attack does 30 damage times the number of heads.",,
88272,Poliwrath (H24),Poliwrath H24,https://tcgplayer-cdn.tcgplayer.com/product/88272_200w.jpg,3,1372,https://cpt.tcgcsv.com/skK,2022-12-02T21:15:46.603,1,H24/H32,Holo Rare,Fighting,110,Stage 2,"<strong>Poké-POWER — Strange Spiral</strong>
<br>
Once during your turn <em>(before your attack)</em>, if Poliwrath is your Active Pokémon, you may discard a basic Energy card attached to Poliwrath. If you do, the Defending Pokémon is now Confused. This power can't be used if Poliwrath is affected by a Special Condition.","[1FF] Spiral Punch (40+)
<br>Flip a coin until you get tails. This attack does 40 damage plus 20 more damage for each heads.",P,2,,,,,,,,,
88273,Poliwrath (26),Poliwrath 26,https://tcgplayer-cdn.tcgplayer.com/product/88273_200w.jpg,3,1372,https://cpt.tcgcsv.com/tkK,2022-12-02T21:23:00.797,1,026/144,Rare,Fighting,110,Stage 2,"<strong>Poké-POWER — Strange Spiral</strong>
<br>
Once during your turn <em>(before your attack)</em>, if Poliwrath is your Active Pokémon, you may discard a basic Energy card attached to Poliwrath. If you do, the Defending Pokémon is now Confused. This power can't be used if Poliwrath is affected by a Special Condition.","[1FF] Spiral Punch (40+)
<br>Flip a coin until you get tails. This attack does 40 damage plus 20 more damage for each heads.",P,2,15.35,75.0,4321.0,65.47,,Normal,,,
88273,Poliwrath (26),Poliwrath 26,https://tcgplayer-cdn.tcgplayer.com/product/88273_200w.jpg,3,1372,https://cpt.tcgcsv.com/tkK,2022-12-02T21:23:00.797,1,026/144,Rare,Fighting,110,Stage 2,"<strong>Poké-POWER — Strange Spiral</strong>
<br>
Once during your turn <em>(before your attack)</em>, if Poliwrath is your Active Pokémon, you may discard a basic Energy card attached to Poliwrath. If you do, the Defending Pokémon is now Confused. This power can't be used if Poliwrath is affected by a Special Condition.","[1FF] Spiral Punch (40+)
<br>Flip a coin until you get tails. This attack does 40 damage plus 20 more damage for each heads.",P,2,79.99,100.0,107.99,84.0,,Reverse Holofoil,,,
88502,Raichu (H25),Raichu H25,https://tcgplayer-cdn.tcgplayer.com/product/88502_200w.jpg,3,1372,https://cpt.tcgcsv.com/3qK,2022-12-02T21:19:14.49,1,H25/H32,Holo Rare,Lightning,80,Stage 1,,"[2] Zzzap
<br>This attack does 20 damage to each Pokémon with a Poké-Body or Poké-Power <em>(yours and your opponent's)</em>. <em>(Don't apply Weakness or Resistance.)</em>",F,1,249.99,249.99,249.99,254.2,,Holofoil,"[2L] Lightning Storm (50)
<br>Flip a coin. If tails, put 2 damage counters on Raichu.",,
88503,Raichu (27),Raichu 27,https://tcgplayer-cdn.tcgplayer.com/product/88503_200w.jpg,3,1372,https://cpt.tcgcsv.com/5qK,2022-12-02T21:23:19.747,1,027/144,Rare,Lightning,80,Stage 1,,"[2] Zzzap
<br>This attack does 20 damage to each Pokémon with a Poké-Body or Poké-Power <em>(yours and your opponent's)</em>. <em>(Don't apply Weakness or Resistance.)</em>",F,1,89.98,89.99,90.0,95.04,,Normal,"[2L] Lightning Storm (50)
<br>Flip a coin. If tails, put 2 damage counters on Raichu.",,
88503,Raichu (27),Raichu 27,https://tcgplayer-cdn.tcgplayer.com/product/88503_200w.jpg,3,1372,https://cpt.tcgcsv.com/5qK,2022-12-02T21:23:19.747,1,027/144,Rare,Lightning,80,Stage 1,,"[2] Zzzap
<br>This attack does 20 damage to each Pokémon with a Poké-Body or Poké-Power <em>(yours and your opponent's)</em>. <em>(Don't apply Weakness or Resistance.)</em>",F,1,69.98,69.98,69.98,115.01,,Reverse Holofoil,"[2L] Lightning Storm (50)
<br>Flip a coin. If tails, put 2 damage counters on Raichu.",,
88531,Raikou (H26),Raikou H26,https://tcgplayer-cdn.tcgplayer.com/product/88531_200w.jpg,3,1372,https://cpt.tcgcsv.com/FqK,2022-12-02T21:24:14.243,1,H26/H32,Holo Rare,Lightning,70,Basic,"<strong>Poké-BODY — Pure Body</strong>
<br>
To attach a Lightning Energy card from your hand to Raikou, you must discard an Energy card attached to Raikou. (Attach the Lightning Energy, and then discard an Energy card from Raikou.)","[2L] Lightning Sphere (40+)
<br>You may flip a coin. If heads, discard all Lightning Energy cards attached to Raikou. This attack does 40 damage plus 20 more damage for each Energy card discarded in this way.",R,1,229.99,229.99,229.99,475.0,,Holofoil,,,
88532,Raikou,Raikou,https://tcgplayer-cdn.tcgplayer.com/product/88532_200w.jpg,3,1372,https://cpt.tcgcsv.com/GqK,2022-12-02T21:24:50.943,1,028/144,Rare,Lightning,70,Basic,"<strong>Poké-BODY — Pure Body</strong>
<br>
To attach a Lightning Energy card from your hand to Raikou, you must discard an Energy card attached to Raikou. (Attach the Lightning Energy, and then discard an Energy card from Raikou.)","[2L] Lightning Sphere (40+)
<br>You may flip a coin. If heads, discard all Lightning Energy cards attached to Raikou. This attack does 40 damage plus 20 more damage for each Energy card discarded in this way.",R,1,31.38,39.79,45.0,40.1,,Normal,,,
88532,Raikou,Raikou,https://tcgplayer-cdn.tcgplayer.com/product/88532_200w.jpg,3,1372,https://cpt.tcgcsv.com/GqK,2022-12-02T21:24:50.943,1,028/144,Rare,Lightning,70,Basic,"<strong>Poké-BODY — Pure Body</strong>
<br>
To attach a Lightning Energy card from your hand to Raikou, you must discard an Energy card attached to Raikou. (Attach the Lightning Energy, and then discard an Energy card from Raikou.)","[2L] Lightning Sphere (40+)
<br>You may flip a coin. If heads, discard all Lightning Energy cards attached to Raikou. This attack does 40 damage plus 20 more damage for each Energy card discarded in this way.",R,1,79.99,1538.83,2997.66,98.98,,Reverse Holofoil,,,
88602,Raticate,Raticate,https://tcgplayer-cdn.tcgplayer.com/product/88602_200w.jpg,3,1372,https://cpt.tcgcsv.com/3sK,2022-12-02T21:25:27.77,1,089/144,Common,Colorless,70,Stage 1,,[1] Scratch (20),F,1,10.57,11.74,13.5,7.27,,Normal,"[2] Continuous Bite (10+)
<br>Flip 3 coins. If you get 1 heads, this attack does 10 damage plus 10 more damage. If you get 2 heads, this attack does 10 damage plus 30 more damage. If you get 3 heads, this attack does 10 damage plus 60 more damage.",,
88602,Raticate,Raticate,https://tcgplayer-cdn.tcgplayer.com/product/88602_200w.jpg,3,1372,https://cpt.tcgcsv.com/3sK,2022-12-02T21:25:27.77,1,089/144,Common,Colorless,70,Stage 1,,[1] Scratch (20),F,1,79.99,111.91,117.6,60.0,,Reverse Holofoil,"[2] Continuous Bite (10+)
<br>Flip 3 coins. If you get 1 heads, this attack does 10 damage plus 10 more damage. If you get 2 heads, this attack does 10 damage plus 30 more damage. If you get 3 heads, this attack does 10 damage plus 60 more damage.",,
88613,Rattata,Rattata,https://tcgplayer-cdn.tcgplayer.com/product/88613_200w.jpg,3,1372,https://cpt.tcgcsv.com/hsK,2022-12-02T21:26:34.83,1,090/144,Common,Colorless,30,Basic,,"[1] Call for Friends
<br>Search your deck for a Baby Pokémon or Basic Pokémon and put it onto your bench. Shuffle your deck afterward. <em>(You can't use this attack it your bench is full.)</em>",F,1,3.15,7.31,29.99,4.08,,Normal,"[1] Body Slam (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",,
88683,Relic Hunter,Relic Hunter,https://tcgplayer-cdn.tcgplayer.com/product/88683_200w.jpg,3,1372,https://cpt.tcgcsv.com/HtK,2022-12-02T21:27:21.96,1,120/144,Uncommon,Supporter,,,"You can play only 1 Supporter card each turn. When you play this card, put it next to your Active Pokémon. When your turn ends, discard this card.
<br>
<br>Search your deck for up to 2 Supporter and/or Stadium cards, show them to your opponent, and put them into your hand. Shuffle your deck afterward.",,,,11.66,14.23,14.99,11.41,,Normal,,,
88683,Relic Hunter,Relic Hunter,https://tcgplayer-cdn.tcgplayer.com/product/88683_200w.jpg,3,1372,https://cpt.tcgcsv.com/HtK,2022-12-02T21:27:21.96,1,120/144,Uncommon,Supporter,,,"You can play only 1 Supporter card each turn. When you play this card, put it next to your Active Pokémon. When your turn ends, discard this card.
<br>
<br>Search your deck for up to 2 Supporter and/or Stadium cards, show them to your opponent, and put them into your hand. Shuffle your deck afterward.",,,,39.99,81.68,100.4,63.12,,Reverse Holofoil,,,
88718,Retro Energy,Retro Energy,https://tcgplayer-cdn.tcgplayer.com/product/88718_200w.jpg,3,1372,https://cpt.tcgcsv.com/nvK,2022-12-02T21:28:21.24,1,144/144,Uncommon,Special Energy,,,"This card provides Colorless Energy.
<br>
When you play this card from your hand and attach it to 1 of your Evolved Pokémon, you may remove up to 2 damage counters from that Pokémon and discard the top card from it. (This counts as devolving it.)",,,,6.0,7.59,8.25,6.81,,Normal,,,
88718,Retro Energy,Retro Energy,https://tcgplayer-cdn.tcgplayer.com/product/88718_200w.jpg,3,1372,https://cpt.tcgcsv.com/nvK,2022-12-02T21:28:21.24,1,144/144,Uncommon,Special Energy,,,"This card provides Colorless Energy.
<br>
When you play this card from your hand and attach it to 1 of your Evolved Pokémon, you may remove up to 2 damage counters from that Pokémon and discard the top card from it. (This counts as devolving it.)",,,,27.98,28.79,29.29,11.08,,Reverse Holofoil,,,
88728,Rhydon (H27),Rhydon H27,https://tcgplayer-cdn.tcgplayer.com/product/88728_200w.jpg,3,1372,https://cpt.tcgcsv.com/BvK,2022-12-02T21:29:51.033,1,H27/H32,Holo Rare,Fighting,90,Stage 1,,"[2F] Stomp (30+)
<br>Flip a coin. If heads, this attack does 30 damage plus 20 more damage.",G,2,189.99,189.99,189.99,98.28,,Holofoil,"[3FF] Giant Tail (100)
<br>Flip a coin. If tails, this attack does nothing",L-30,
88729,Rhydon (29),Rhydon 29,https://tcgplayer-cdn.tcgplayer.com/product/88729_200w.jpg,3,1372,https://cpt.tcgcsv.com/CvK,2022-12-02T21:29:09,1,029/144,Rare,Fighting,90,Stage 1,,"[2F] Stomp (30+)
<br>Flip a coin. If heads, this attack does 30 damage plus 20 more damage.",G,2,18.19,24.99,29.0,14.01,,Normal,"[3FF] Giant Tail (100)
<br>Flip a coin. If tails, this attack does nothing",L-30,
88729,Rhydon (29),Rhydon 29,https://tcgplayer-cdn.tcgplayer.com/product/88729_200w.jpg,3,1372,https://cpt.tcgcsv.com/CvK,2022-12-02T21:29:09,1,029/144,Rare,Fighting,90,Stage 1,,"[2F] Stomp (30+)
<br>Flip a coin. If heads, this attack does 30 damage plus 20 more damage.",G,2,54.0,56.5,59.0,54.0,,Reverse Holofoil,"[3FF] Giant Tail (100)
<br>Flip a coin. If tails, this attack does nothing",L-30,
88739,Rhyhorn,Rhyhorn,https://tcgplayer-cdn.tcgplayer.com/product/88739_200w.jpg,3,1372,https://cpt.tcgcsv.com/PvK,2025-12-02T02:38:27.51,1,091/144,Common,Fighting,60,Basic,,[1] Horn Attack (10),G,2,6.1,8.89,14.99,8.35,,Normal,"[1F] Retaliate (10x)
<br>This attack does 10 damage times the number of damage counters on Rhyhorn.",L-30,
88739,Rhyhorn,Rhyhorn,https://tcgplayer-cdn.tcgplayer.com/product/88739_200w.jpg,3,1372,https://cpt.tcgcsv.com/PvK,2025-12-02T02:38:27.51,1,091/144,Common,Fighting,60,Basic,,[1] Horn Attack (10),G,2,30.0,45.0,59.99,25.65,,Reverse Holofoil,"[1F] Retaliate (10x)
<br>This attack does 10 damage times the number of damage counters on Rhyhorn.",L-30,
88921,Sandshrew,Sandshrew,https://tcgplayer-cdn.tcgplayer.com/product/88921_200w.jpg,3,1372,https://cpt.tcgcsv.com/rBK,2022-12-02T21:30:59.473,1,092/144,Common,Fighting,40,Basic,,"[1] Double Scratch (10x)
<br>Flip 2 coins. This attack does 10 damage times the number of heads.",G,1,25.98,32.09,38.19,24.78,,Normal,"[F] Dig Under
<br>Choose 1 of your opponent's Pokémon. This attack does 10 damage to that Pokémon. Don't apply Weakness and Resistance. <em>(Any other effects that would happen after applying Weakness and Resistance still happen.)</em>",L-30,
88931,Sandslash,Sandslash,https://tcgplayer-cdn.tcgplayer.com/product/88931_200w.jpg,3,1372,https://cpt.tcgcsv.com/FBK,2026-02-10T17:04:25.41,1,093/144,Common,Fighting,70,Stage 1,,"[1F] Sand Trap (10)
<br>If your opponent has any Benched Pokémon, choose up to 2 of them. This attack does 10 damage to each of them. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",G,1,11.9,15.98,17.06,11.9,,Normal,"[2F] Poison Needle Rush (20x)
<br>Flip 3 coins. This attack does 20 damage times the number of heads. If you get at least 1 heads, the Defending Pokémon is now Poisoned.",L-30,
88931,Sandslash,Sandslash,https://tcgplayer-cdn.tcgplayer.com/product/88931_200w.jpg,3,1372,https://cpt.tcgcsv.com/FBK,2026-02-10T17:04:25.41,1,093/144,Common,Fighting,70,Stage 1,,"[1F] Sand Trap (10)
<br>If your opponent has any Benched Pokémon, choose up to 2 of them. This attack does 10 damage to each of them. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",G,1,64.99,66.58,68.24,18.59,,Reverse Holofoil,"[2F] Poison Needle Rush (20x)
<br>Flip 3 coins. This attack does 20 damage times the number of heads. If you get at least 1 heads, the Defending Pokémon is now Poisoned.",L-30,
89050,Seel (94),Seel 94,https://tcgplayer-cdn.tcgplayer.com/product/89050_200w.jpg,3,1372,https://cpt.tcgcsv.com/0FK,2022-12-02T21:33:36.487,1,094/144,Common,Water,50,Basic,,"[W] Cold Breath (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Asleep.",L,1,18.19,22.34,26.48,27.77,,Normal,,,
89051,Seel (95),Seel 95,https://tcgplayer-cdn.tcgplayer.com/product/89051_200w.jpg,3,1372,https://cpt.tcgcsv.com/2FK,2022-12-02T21:34:05.877,1,095/144,Common,Water,50,Basic,,"[1] Double Headbutt (10x)
<br>Flip 2 coins. This attack does 10 damage times the number of heads.",L,1,15.26,24.99,29.0,19.73,,Normal,"[1W] Ice Beam (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",,
89051,Seel (95),Seel 95,https://tcgplayer-cdn.tcgplayer.com/product/89051_200w.jpg,3,1372,https://cpt.tcgcsv.com/2FK,2022-12-02T21:34:05.877,1,095/144,Common,Water,50,Basic,,"[1] Double Headbutt (10x)
<br>Flip 2 coins. This attack does 10 damage times the number of heads.",L,1,24.99,50.0,75.0,36.96,,Reverse Holofoil,"[1W] Ice Beam (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",,
89189,Shuckle,Shuckle,https://tcgplayer-cdn.tcgplayer.com/product/89189_200w.jpg,3,1372,https://cpt.tcgcsv.com/PHK,2022-12-02T21:35:12.633,1,096/144,Common,Grass,30,Basic,"<strong>Poké-BODY — Vase Body</strong>
<br>
All damage done by attacks to Shuckle is reduced by 20 <em>(after applying Weakness and Resistance)</em>.","[1G] Poisonous Saliva (10)
<br>The Defending Pokémon is now Poisoned.",R,2,20.33,20.33,20.33,21.32,,Normal,,,
89189,Shuckle,Shuckle,https://tcgplayer-cdn.tcgplayer.com/product/89189_200w.jpg,3,1372,https://cpt.tcgcsv.com/PHK,2022-12-02T21:35:12.633,1,096/144,Common,Grass,30,Basic,"<strong>Poké-BODY — Vase Body</strong>
<br>
All damage done by attacks to Shuckle is reduced by 20 <em>(after applying Weakness and Resistance)</em>.","[1G] Poisonous Saliva (10)
<br>The Defending Pokémon is now Poisoned.",R,2,299.99,299.99,299.99,63.0,,Reverse Holofoil,,,
89236,Skarmory,Skarmory,https://tcgplayer-cdn.tcgplayer.com/product/89236_200w.jpg,3,1372,https://cpt.tcgcsv.com/LJK,2022-12-02T21:35:47.65,1,097/144,Common,Metal,60,Basic,,"[1] Double Peck (10x)
<br>Flip 2 coins. This attack does 10 damage times the number of heads.",R,2,8.45,10.5,11.74,9.2,,Normal,"[2M] Spinning Head (30)
<br>Flip a coin. If heads, switch Skarmory with 1 of your Benched Pokémon.",G-30,
89236,Skarmory,Skarmory,https://tcgplayer-cdn.tcgplayer.com/product/89236_200w.jpg,3,1372,https://cpt.tcgcsv.com/LJK,2022-12-02T21:35:47.65,1,097/144,Common,Metal,60,Basic,,"[1] Double Peck (10x)
<br>Flip 2 coins. This attack does 10 damage times the number of heads.",R,2,30.0,30.0,30.0,48.43,,Reverse Holofoil,"[2M] Spinning Head (30)
<br>Flip a coin. If heads, switch Skarmory with 1 of your Benched Pokémon.",G-30,
89338,Slugma (98),Slugma 98,https://tcgplayer-cdn.tcgplayer.com/product/89338_200w.jpg,3,1372,https://cpt.tcgcsv.com/NLK,2022-12-02T21:36:25.163,1,098/144,Common,Fire,50,Basic,,[1] Tackle (10),W,2,10.0,13.0,16.0,12.2,,Normal,"[R] Scorching Lava
<br>Discard a Fire Energy card attached to Slugma in order to use this attack. The Defending Pokémon is now Burned.",,
89338,Slugma (98),Slugma 98,https://tcgplayer-cdn.tcgplayer.com/product/89338_200w.jpg,3,1372,https://cpt.tcgcsv.com/NLK,2022-12-02T21:36:25.163,1,098/144,Common,Fire,50,Basic,,[1] Tackle (10),W,2,30.85,30.85,30.85,28.75,,Reverse Holofoil,"[R] Scorching Lava
<br>Discard a Fire Energy card attached to Slugma in order to use this attack. The Defending Pokémon is now Burned.",,
89339,Slugma (99),Slugma 99,https://tcgplayer-cdn.tcgplayer.com/product/89339_200w.jpg,3,1372,https://cpt.tcgcsv.com/PLK,2022-12-02T21:36:58.787,1,099/144,Common,Fire,50,Basic,,"[1R] Singe (10)
<br>The Defending Pokémon is now Burned.",W,2,15.0,21.62,38.2,26.54,,Normal,,,
89339,Slugma (99),Slugma 99,https://tcgplayer-cdn.tcgplayer.com/product/89339_200w.jpg,3,1372,https://cpt.tcgcsv.com/PLK,2022-12-02T21:36:58.787,1,099/144,Common,Fire,50,Basic,,"[1R] Singe (10)
<br>The Defending Pokémon is now Burned.",W,2,49.99,50.65,51.3,42.5,,Reverse Holofoil,,,
89387,Snorlax,Snorlax,https://tcgplayer-cdn.tcgplayer.com/product/89387_200w.jpg,3,1372,https://cpt.tcgcsv.com/MMK,2022-12-02T21:38:10.2,1,100/144,Common,Colorless,80,Basic,"<strong>Poké-POWER — Lolling About</strong>
<br>
Once during your turn <em>(before your attack)</em>, if Snorlax is your Active Pokémon, you may remove 1 damage counter from Snorlax, Snorlax is now Asleep.. This power can't be used if Snorlax is affected by a Special Condition.","[3] Continuous Tumble (30x)
<br>Flip a coin until you get tails. This attack does 30 damage times the number of heads.",F,3,59.99,81.99,103.99,84.52,,Normal,,,
89413,Snubbull,Snubbull,https://tcgplayer-cdn.tcgplayer.com/product/89413_200w.jpg,3,1372,https://cpt.tcgcsv.com/hNK,2022-12-02T21:39:12.157,1,101/144,Common,Colorless,50,Basic,,"[1] Scary Face
<br>Flip a coin. If heads, until the end of your opponent's next turn the Defending Pokémon can't Retreat.",F,1,4.89,8.75,10.06,7.95,,Normal,[2] Bite (20),,
89413,Snubbull,Snubbull,https://tcgplayer-cdn.tcgplayer.com/product/89413_200w.jpg,3,1372,https://cpt.tcgcsv.com/hNK,2022-12-02T21:39:12.157,1,101/144,Common,Colorless,50,Basic,,"[1] Scary Face
<br>Flip a coin. If heads, until the end of your opponent's next turn the Defending Pokémon can't Retreat.",F,1,69.99,69.99,69.99,68.95,,Reverse Holofoil,[2] Bite (20),,
89502,Stantler,Stantler,https://tcgplayer-cdn.tcgplayer.com/product/89502_200w.jpg,3,1372,https://cpt.tcgcsv.com/3QK,2026-02-10T17:03:49.81,1,102/144,Common,Colorless,60,Basic,,"[1] Threaten
<br>Flip a coin. If heads, look at your opponent's hand. If he or she has any Trainer cards there, choose 1 of them. Your opponent shuffles that card back into his or her deck.",F,1,5.59,7.16,19.99,4.91,,Normal,"[2] Antler Swipe
<br>Flip a coin. If heads, this attack does 20 damage to the Defending Pokémon (don't apply Weakness or Resistance). If tails and your opponent has any Benched Pokémon, choose 1 of them and this attack does 20 damage to it. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",,
89502,Stantler,Stantler,https://tcgplayer-cdn.tcgplayer.com/product/89502_200w.jpg,3,1372,https://cpt.tcgcsv.com/3QK,2026-02-10T17:03:49.81,1,102/144,Common,Colorless,60,Basic,,"[1] Threaten
<br>Flip a coin. If heads, look at your opponent's hand. If he or she has any Trainer cards there, choose 1 of them. Your opponent shuffles that card back into his or her deck.",F,1,35.0,37.5,39.99,28.9,,Reverse Holofoil,"[2] Antler Swipe
<br>Flip a coin. If heads, this attack does 20 damage to the Defending Pokémon (don't apply Weakness or Resistance). If tails and your opponent has any Benched Pokémon, choose 1 of them and this attack does 20 damage to it. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",,
89507,Star Piece,Star Piece,https://tcgplayer-cdn.tcgplayer.com/product/89507_200w.jpg,3,1372,https://cpt.tcgcsv.com/9QK,2024-08-07T05:33:34.987,1,139/144,Uncommon,Tool,,,"Attach Star Piece to 1 of your Pokémon that doesn't already have a Pokémon Tool attached to it. If that Pokémon is Knocked Out, discard this card.
<br>
At any time between turns, if the Pokémon this card is attached to is Benched and has 2 or more damage counters on it, search your deck for an Evolution card that Pokémon evolves into and put it on top of that Pokémon. (This counts as evolving that Pokémon.) Shuffle your deck afterward. Then, discard Star Piece.",,,,5.0,9.95,11.22,8.63,,Normal,,,
89507,Star Piece,Star Piece,https://tcgplayer-cdn.tcgplayer.com/product/89507_200w.jpg,3,1372,https://cpt.tcgcsv.com/9QK,2024-08-07T05:33:34.987,1,139/144,Uncommon,Tool,,,"Attach Star Piece to 1 of your Pokémon that doesn't already have a Pokémon Tool attached to it. If that Pokémon is Knocked Out, discard this card.
<br>
At any time between turns, if the Pokémon this card is attached to is Benched and has 2 or more damage counters on it, search your deck for an Evolution card that Pokémon evolves into and put it on top of that Pokémon. (This counts as evolving that Pokémon.) Shuffle your deck afterward. Then, discard Star Piece.",,,,14.99,17.24,17.99,16.99,,Reverse Holofoil,,,
89528,Starmie (H28),Starmie H28,https://tcgplayer-cdn.tcgplayer.com/product/89528_200w.jpg,3,1372,https://cpt.tcgcsv.com/BQK,2022-12-02T21:43:19.06,1,H28/H32,Holo Rare,Psychic,80,Stage 1,,"[P] Energy Burst (10x)
<br>Flip a coin. If heads, this attack does 10 damage times the number of Energy cards attached to Starmie and the Defending Pokémon.",P,1,420.0,420.0,420.0,147.51,420.0,Holofoil,"[2P] Star Back (40)
<br>Attach a basic Energy card from your discard pile to 1 of your Pokémon.",,
89529,Starmie (30),Starmie 30,https://tcgplayer-cdn.tcgplayer.com/product/89529_200w.jpg,3,1372,https://cpt.tcgcsv.com/CQK,2022-12-02T21:46:56.857,1,030/144,Rare,Psychic,80,Stage 1,,"[P] Energy Burst (10x)
<br>Flip a coin. If heads, this attack does 10 damage times the number of Energy cards attached to Starmie and the Defending Pokémon.",P,1,38.99,72.99,95.0,77.49,,Normal,"[2P] Star Back (40)
<br>Attach a basic Energy card from your discard pile to 1 of your Pokémon.",,
