productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extCardText,extAttack1,extAttack2,extAttack3,extWeakness,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extResistance
139090,Bewear - SM49 (Prerelease),Bewear SM49 Prerelease,https://tcgplayer-cdn.tcgplayer.com/product/139090_200w.jpg,3,1861,https://cpt.tcgcsv.com/QF72,2022-09-09T19:43:54.34,1,SM49,Promo,Colorless,120,Stage 1,,"[2] Mix-Up
<br>Flip a coin. If heads, discard the top 3 cards of your opponent's deck.","[3] Tantrum (120)
<br> This Pokémon is now Confused.",,Fx2,2,3.36,3.91,19.99,3.92,,Holofoil,
139091,Bewear - SM49 (Prerelease) [Staff],Bewear SM49 Prerelease Staff,https://tcgplayer-cdn.tcgplayer.com/product/139091_200w.jpg,3,1861,https://cpt.tcgcsv.com/RF72,2023-01-01T08:57:15.527,1,SM49,Promo,Colorless,120,Stage 1,,"[2] Mix-Up
<br>Flip a coin. If heads, discard the top 3 cards of your opponent's deck.","[3] Tantrum (120)
<br> This Pokémon is now Confused.",,Fx2,2,50.0,55.6,61.19,17.8,,Holofoil,
139092,Zygarde - SM48 (Prerelease) [Staff],Zygarde SM48 Prerelease Staff,https://tcgplayer-cdn.tcgplayer.com/product/139092_200w.jpg,3,1861,https://cpt.tcgcsv.com/SF72,2022-12-15T10:25:09.533,1,SM48,Promo,Dragon,150,Basic,,[3] Land Crush (80),"[2DY] Core Enforcer (150)
<br>Discard a Darkness Energy and a Fairy Energy from this Pokémon.",,Yx2,4,129.99,129.99,129.99,39.99,,Holofoil,
139093,Zygarde - SM48 (Prerelease),Zygarde SM48 Prerelease,https://tcgplayer-cdn.tcgplayer.com/product/139093_200w.jpg,3,1861,https://cpt.tcgcsv.com/TF72,2022-12-15T10:25:29.277,1,SM48,Promo,Dragon,150,Basic,,[3] Land Crush (80),"[2DY] Core Enforcer (150)
<br>Discard a Darkness Energy and a Fairy Energy from this Pokémon.",,Yx2,4,12.99,19.99,96.95,14.72,19.99,Holofoil,
139094,Crabominable - SM47 (Prerelease) [Staff],Crabominable SM47 Prerelease Staff,https://tcgplayer-cdn.tcgplayer.com/product/139094_200w.jpg,3,1861,https://cpt.tcgcsv.com/VF72,2022-09-13T15:41:40.813,1,SM47,Promo,Fighting,140,Stage 1,,"[F] Gutsy Hammer (80)
<br>This Pokémon does 10 damage to itself for each damage counter on it.","[FFF] Double Stomp (80+)
<br>Flip 2 coins. This attack does 40 more damage for each heads.",,Px2,4,29.02,29.02,29.02,26.38,,Holofoil,
139095,Crabominable - SM47 (Prerelease),Crabominable SM47 Prerelease,https://tcgplayer-cdn.tcgplayer.com/product/139095_200w.jpg,3,1861,https://cpt.tcgcsv.com/WF72,2022-09-13T15:39:38.497,1,SM47,Promo,Fighting,140,Stage 1,,"[F] Gutsy Hammer (80)
<br>This Pokémon does 10 damage to itself for each damage counter on it.","[FFF] Double Stomp (80+)
<br>Flip 2 coins. This attack does 40 more damage for each heads.",,Px2,4,2.42,5.0,10.0,2.42,,Holofoil,
139096,Tsareena - SM26,Tsareena SM26,https://tcgplayer-cdn.tcgplayer.com/product/139096_200w.jpg,3,1861,https://cpt.tcgcsv.com/XF72,2022-09-14T17:06:27.387,0,SM26,Promo,Grass,140,Stage 2,"<strong>Ability — Queenly Majesty</strong>
<br>Once during your turn <em>(before your attack)</em>, when you play this Pokémon to evolve 1 of your Pokémon, you may look at your opponent's hand and discard 1 card you find there.","[2G] Trop Kick (80)
<br>Heal 20 damage and any Special Conditions from this Pokémon.",,,Rx2,2,0.25,0.59,5.0,0.54,,Holofoil,
139097,Jangmo-o - SM40,Jangmo o SM40,https://tcgplayer-cdn.tcgplayer.com/product/139097_200w.jpg,3,1861,https://cpt.tcgcsv.com/ZF72,2026-02-20T04:05:49.087,1,SM40,Promo,Dragon,60,Basic,,"[F] Iron Defense
<br>
Flip a coin. If heads, prevent all damage done to this Pokémon by attacks during your opponent's next turn.",[1L] Tackle (20),,Yx2,2,0.25,0.53,1.94,0.57,0.66,Holofoil,
139098,Togedemaru - SM44,Togedemaru SM44,https://tcgplayer-cdn.tcgplayer.com/product/139098_200w.jpg,3,1861,https://cpt.tcgcsv.com/-F72,2022-09-14T17:00:58.7,1,SM44,Promo,Lightning,70,Basic,,"[L] Nuzzle
<br>Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.",[3] Rollout (50),,Fx2,1,1.13,3.15,19.71,3.13,,Holofoil,M-20
139099,Alolan Meowth - SM43,Alolan Meowth SM43,https://tcgplayer-cdn.tcgplayer.com/product/139099_200w.jpg,3,1861,https://cpt.tcgcsv.com/_F72,2022-09-09T19:13:42.84,1,SM43,Promo,Darkness,70,Basic,,[0] Scratch (10),"[DD] Fake Out (20)
<br>
Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.",,Fx2,1,0.3,0.77,4.99,0.97,,Holofoil,P-20
139100,Cosmog - SM42,Cosmog SM42,https://tcgplayer-cdn.tcgplayer.com/product/139100_200w.jpg,3,1861,https://cpt.tcgcsv.com/0G72,2025-10-31T18:15:42.79,0,SM42,Promo,Psychic,60,Basic,,"[1] Dust Gathering
<br>
Draw a card.",,,Px2,1,0.15,0.42,2.66,0.43,,Holofoil,
139101,Komala - SM41,Komala SM41,https://tcgplayer-cdn.tcgplayer.com/product/139101_200w.jpg,3,1861,https://cpt.tcgcsv.com/2G72,2025-11-20T18:25:38.147,1,SM41,Promo,Colorless,80,Basic,"<strong>Ability — Comatose</strong>
<br>
As long as this Pokémon is your Active Pokémon, whenever you attach an Energy from your hand to it, it is now Asleep.","[3] Hypno Roll (100)
<br>This attack can be used if this Pokémon is Asleep. If it is not Asleep, this attack does nothing.",,,Fx2,2,0.24,0.67,4.95,0.69,0.49,Holofoil,
139102,Alolan Meowth - SM51,Alolan Meowth SM51,https://tcgplayer-cdn.tcgplayer.com/product/139102_200w.jpg,3,1861,https://cpt.tcgcsv.com/3G72,2025-10-23T04:49:16.573,1,SM51,Promo,Darkness,70,Basic,,"[0] Nasty Plot
<br>
Flip a coin. If heads, search your deck for a card and put it into your hand. Then, shuffle your deck.",[D] Scratch (10),,Fx2,1,4.4,6.09,96.92,5.94,96.92,Holofoil,P-20
139102,Alolan Meowth - SM51,Alolan Meowth SM51,https://tcgplayer-cdn.tcgplayer.com/product/139102_200w.jpg,3,1861,https://cpt.tcgcsv.com/3G72,2025-10-23T04:49:16.573,1,SM51,Promo,Darkness,70,Basic,,"[0] Nasty Plot
<br>
Flip a coin. If heads, search your deck for a card and put it into your hand. Then, shuffle your deck.",[D] Scratch (10),,Fx2,1,1.49,1.79,3.29,3.59,,Normal,P-20
141244,Tsareena GX - SM56,Tsareena GX SM56,https://tcgplayer-cdn.tcgplayer.com/product/141244_200w.jpg,3,1861,https://cpt.tcgcsv.com/Vv82,2022-09-14T17:07:01.433,1,SM56,Promo,Grass,230,Stage 2,"<em>Pokémon-GX rule — When your Pokémon-GX is Knocked Out, your opponent takes 2 Prize cards.</em>","[G] Side Eye
<br>Switch 1 of your opponent's Benched Pokémon with their Active Pokémon. The new Active Pokémon is now Confused.","[2G] Jumping Side Kick (90+)
<br>If your opponent's Active Pokémon is Confused, this attack does 90 more damage.","<span style=""color:Teal""></strong>[1GG] Queen's Command GX</strong>
<br>Your opponent discards 4 cards from their hand. <em>(You can't use more than 1 GX attack in a game.)</em></span>",Rx2,2,1.25,2.14,5.95,2.21,,Holofoil,
146979,Shining Ho-Oh - SM70,Shining Ho Oh SM70,https://tcgplayer-cdn.tcgplayer.com/product/146979_200w.jpg,3,1861,https://cpt.tcgcsv.com/CPb2,2026-02-11T14:51:28.033,1,SM70,Promo,Fire,130,Basic,"<strong>Ability — Golden Wing</strong>
<br>If this Pokémon is your Active Pokémon and is Knocked Out by damage from an opponent's attack, move up to 2 basic Energy cards from this Pokémon to your Benched Pokémon in any way you like.","[3R] Fire Blast (110)
<br>Discard an Energy from this Pokémon.",,,Lx2,2,12.5,22.64,100.0,21.2,34.0,Holofoil,F-20
146980,Pikachu - SM76,Pikachu SM76,https://tcgplayer-cdn.tcgplayer.com/product/146980_200w.jpg,3,1861,https://cpt.tcgcsv.com/DPb2,2026-02-10T14:36:08.663,1,SM76,Promo,Lightning,70,Basic,,"[L] Thunder Wave
<br>Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.",[2L] Electro Ball (50),,Fx2,1,5.13,9.14,4321.0,8.4,,Holofoil,M-20
146982,Mewtwo - SM77,Mewtwo SM77,https://tcgplayer-cdn.tcgplayer.com/product/146982_200w.jpg,3,1861,https://cpt.tcgcsv.com/GPb2,2022-09-13T19:16:36.703,1,SM77,Promo,Psychic,120,Basic,"<strong>Ability — Pressure</strong>
<br>As long as this Pokémon is your Active Pokémon, your opponent's Active Pokémon's attacks do 20 less damage <em>(before applying Weakness and Resistance)</em>.",[PPP] Super Psy Bolt (100),,,Px2,2,5.03,11.93,23.99,12.99,,Holofoil,
147224,Pikachu - SM04 (Target Non-Holo),Pikachu SM04 Target Non Holo,https://tcgplayer-cdn.tcgplayer.com/product/147224_200w.jpg,3,1861,https://cpt.tcgcsv.com/vVb2,2022-09-13T20:56:55.66,1,SM04,Promo,Lightning,70,Basic,,"[L] Thunder Wave
<br>Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.",[2L] Electro Ball (50),,Fx2,1,6.4,8.25,19.99,7.91,,Normal,M-20
148151,Charizard GX - SM60,Charizard GX SM60,https://tcgplayer-cdn.tcgplayer.com/product/148151_200w.jpg,3,1861,https://cpt.tcgcsv.com/2hc2,2025-11-20T17:05:08.09,1,SM60,Promo,Fire,250,Stage 2,"<em>Pokémon-GX rule — When your Pokémon-GX is Knocked Out, your opponent takes 2 Prize cards.</em>",[3] Wing Attack (70),"[2RRR] Crimson Storm (300)
<br>
Discard 3 Fire Energy from this Pokémon.","<span style=""color:Teal"">[2R] Raging Out GX
<br>Discard the top 10 cards of your opponent's deck. <em>(You can't use more than 1 GX attack in a game.)</em></span>",Wx2,2,29.72,41.84,9999.0,41.15,,Holofoil,
148422,Marshadow GX - SM59,Marshadow GX SM59,https://tcgplayer-cdn.tcgplayer.com/product/148422_200w.jpg,3,1861,https://cpt.tcgcsv.com/snc2,2026-02-12T20:42:34.23,1,SM59,Promo,Fighting,150,Basic,"<strong>Ability — Shadow Hunt</strong>
<br>This Pokémon can use the attacks of any Basic Pokémon in your discard pile. <em>(You still need the necessary Energy to use each attack.)</em>
<br><br>
<em>Pokémon-GX — When your Pokémon-GX is Knocked Out, your opponent takes 2 Prize cards.</em>",[1FF] Beatdown (120),"<span style=""color:Teal"">[F] Peerless Hundred Blows GX (50x)
<br>This attack does 50 damage times the amount of basic Energy attached to this Pokémon. <em>(You can't use more than 1 GX attack in a game.)</em></span>",,Px2,1,1.0,4.0,9.99,3.77,4.99,Holofoil,
148423,Necrozma GX - SM58,Necrozma GX SM58,https://tcgplayer-cdn.tcgplayer.com/product/148423_200w.jpg,3,1861,https://cpt.tcgcsv.com/tnc2,2026-02-20T04:16:48.147,1,SM58,Promo,Psychic,180,Basic,"<strong>Ability — Light's End</strong>
<br> Prevent all damage done to this Pokémon by attacks from Colorless Pokémon.
<br><br>
<em>Pokémon-GX rule — When your Pokémon-GX is Knocked Out, your opponent takes 2 Prize cards.</em>","[3] Prismatic Burst (10+)
<br>Discard all Psychic Energy from this Pokémon. This attack does 60 more damage for each card you discarded in this way.","<span style=""color:Teal""><strong>[3] Black Ray GX</strong>
<br>This attack does 100 damage to each of your opponent's Pokémon-GX and Pokémon-EX. This damage isn't affected by Weakness or Resistance. <em>(You can't use more than 1 GX attack in a game.)</em></span>",,Px2,2,1.0,1.99,10.0,1.83,2.49,Holofoil,
148424,Ho-Oh GX - SM57,Ho Oh GX SM57,https://tcgplayer-cdn.tcgplayer.com/product/148424_200w.jpg,3,1861,https://cpt.tcgcsv.com/vnc2,2023-03-27T14:50:19.597,1,SM57,Promo,Fire,190,Basic,"<em>Pokémon-GX rule — When your Pokémon-GX is Knocked Out, your opponent takes 2 Prize cards.</em>","[2R] Sacred Fire
<br>This attack does 50 damage to 1 of your opponent's Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>","[1RRR] Phoenix Burn (180)
<br>This Pokémon can't use Phoenix Burn during your next turn.","<span style=""color:Teal""><strong>[2R] Eternal Flame GX</strong>
<br>Put 3 in any combination of Fire Pokémon-GX or Fire Pokémon-EX from your discard pile onto your Bench. <em>(You can't use more than 1 GX attack in a game.)</em></span>",Lx2,2,4.0,5.86,15.0,5.34,,Holofoil,F-20
148425,Ho-Oh GX - SM80,Ho Oh GX SM80,https://tcgplayer-cdn.tcgplayer.com/product/148425_200w.jpg,3,1861,https://cpt.tcgcsv.com/wnc2,2026-01-15T12:54:49.697,1,SM80,Promo,Fire,190,Basic,"<em>Pokémon-GX rule — When your Pokémon-GX is Knocked Out, your opponent takes 2 Prize cards.</em>","[2R] Sacred Fire
<br>This attack does 50 damage to 1 of your opponent's Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>","[1RRR] Phoenix Burn (180)
<br>This Pokémon can't use Phoenix Burn during your next turn.","<span style=""color:Teal""><strong>[2R] Eternal Flame GX</strong>
<br>Put 3 in any combination of Fire Pokémon-GX or Fire Pokémon-EX from your discard pile onto your Bench. <em>(You can't use more than 1 GX attack in a game.)</em></span>",Lx2,2,13.33,19.95,9999.0,18.81,16.79,Holofoil,F-20
148426,Pikachu - SM81,Pikachu SM81,https://tcgplayer-cdn.tcgplayer.com/product/148426_200w.jpg,3,1861,https://cpt.tcgcsv.com/xnc2,2025-11-20T18:47:48.53,1,SM81,Promo,Lightning,70,Basic,,"[L] Thunder Wave
<br>Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.",[2L] Electro Ball (50),,Fx2,1,11.5,15.47,27.95,15.32,12.67,Holofoil,M-20
148427,Shining Celebi - SM79,Shining Celebi SM79,https://tcgplayer-cdn.tcgplayer.com/product/148427_200w.jpg,3,1861,https://cpt.tcgcsv.com/znc2,2025-11-20T20:21:59.95,1,SM79,Promo,Grass,70,Basic,"<strong>Ability — Time Recall</strong>
<br>Each of your evolved Pokémon can use any attack from its previous Evolutions. <em>(You still need the necessary Energy to use each attack.)</em>",[1G] Leaf Step (30),,,Rx2,1,20.3,29.99,96.95,28.61,25.0,Holofoil,
148428,Shining Lugia - SM82,Shining Lugia SM82,https://tcgplayer-cdn.tcgplayer.com/product/148428_200w.jpg,3,1861,https://cpt.tcgcsv.com/Bnc2,2026-03-09T12:45:48.727,1,SM82,Promo,Colorless,130,Basic,,"[3] Argent Wing (60+)
<br>If your opponent's Active Pokémon has an Ability, this attack does 60 more damage.","[4] Aero Force (130)
<br>Discard an Energy from this Pokémon.",,Lx2,2,52.95,89.13,9999.0,78.59,54.98,Holofoil,F-20
148429,Salazzle GX - SM63,Salazzle GX SM63,https://tcgplayer-cdn.tcgplayer.com/product/148429_200w.jpg,3,1861,https://cpt.tcgcsv.com/Cnc2,2026-02-12T20:47:36.007,1,SM63,Promo,Fire,200,Stage 1,"<em>Pokémon-GX rule — When your Pokémon-GX is Knocked Out, your opponent takes 2 Prize cards.</em>","[RR] Diabolical Claws (50x)
<br>This attack does 50 damage for each Prize card you have taken.",[RR] Heat Blast (110),"<span style=""color:Teal""><strong>[RR] Queen's Haze GX</strong>
<br>Discard all Energy from your opponent's Active Pokemon. <em>(You can't use more than 1 GX attack in a game.)</em></span>",Wx2,2,1.49,2.06,9999.0,2.01,1.8,Holofoil,
148430,Golisopod GX - SM62,Golisopod GX SM62,https://tcgplayer-cdn.tcgplayer.com/product/148430_200w.jpg,3,1861,https://cpt.tcgcsv.com/Dnc2,2026-02-12T20:37:32.077,1,SM62,Promo,Grass,210,Stage 1,,"[G] First Impression (30+)
<br>If this Pokémon was on the Bench and became your Active Pokémon this turn, this attack does 90 more damage.","[2G] Armor Press (100)
<br>During your opponent's next turn, this Pokémon takes 20 less damage from attacks <em>(after applying Weakness and Resistance)</em>.","<span style=""color:Teal""><strong>[2G] Crossing Cut GX (150)
</strong><br>Switch this Pokémon with 1 of your Benched Pokémon. <em>(You can't use more than 1 GX attack in a game.)</em></span>",Rx2,3,0.9,1.7,9999.0,1.51,1.42,Holofoil,
149381,Pheromosa GX - SM66,Pheromosa GX SM66,https://tcgplayer-cdn.tcgplayer.com/product/149381_200w.jpg,3,1861,https://cpt.tcgcsv.com/FMc2,2023-06-04T11:31:11.873,1,SM66,Promo,Grass,170,Basic,"<em>Pokémon-GX rule — When your Pokémon-GX is Knocked Out, your opponent takes 2 Prize cards.</em>","[G] Fast Raid (30)
<br>If you go first, you can use this attack on your first turn.","[GG] Cruel Spike (60)
<br>Your opponent's Active Pokémon is now Confused.","<span style=""color:DarkRed""><strong>[GG] Beauty GX (50x)</strong>
<br>This attack does 50 damage for each Prize card your opponent has taken. <em>(You can't use more than 1 GX attack in a game.)</em></span>",Rx2,1,9.65,15.09,9999.0,11.23,13.99,Holofoil,
149382,Celesteela GX - SM67,Celesteela GX SM67,https://tcgplayer-cdn.tcgplayer.com/product/149382_200w.jpg,3,1861,https://cpt.tcgcsv.com/GMc2,2022-12-07T19:09:40.123,1,SM67,Promo,Metal,200,Basic,"<em>Pokémon-GX rule — When your Pokémon-GX is Knocked Out, your opponent takes 2 Prize cards.</em>","[2M] Rocket Fall (30+)
<br>This attack does 30 more damage for each Colorless in your opponent's Active Pokémon's Retreat Cost.",[3M] Moon Press (130),"<span style=""color:DarkRed""><strong>[3M] Blaster GX (180)</strong>
<br>Turn all of your Prize cards face up..<em>(You can't use more than 1 GX attack in a game.)</em></span>",Lx2,4,3.29,5.89,9999.0,5.7,,Holofoil,F-20
149383,Xurkitree GX - SM68,Xurkitree GX SM68,https://tcgplayer-cdn.tcgplayer.com/product/149383_200w.jpg,3,1861,https://cpt.tcgcsv.com/HMc2,2026-02-11T01:32:31.55,1,SM68,Promo,Lightning,180,Basic,"<strong>Ability — Flashing Head</strong>
<br>Prevent all damage done to this Pokémon by attacks from your opponent's Pokémon that have any Special Energy attached to them.
<br><br><em>Pokémon-GX rule — When your Pokémon-GX is Knocked Out, your opponent takes 2 Prize cards.</em>","[1LL] Rumbling Waves (100)
<br>Discard the top card of your opponent's deck.","<span style=""color:DarkRed""><strong>[L] Lighting GX</strong>
<br>Your opponent reveals their hand. Add a card you find there to their Prize cards face down. <em>(You can't use more than 1 GX attack in a game.)</em></span>",,Fx2,2,6.51,10.63,9999.0,7.58,144.59,Holofoil,M-20
149384,Buzzwole GX - SM69,Buzzwole GX SM69,https://tcgplayer-cdn.tcgplayer.com/product/149384_200w.jpg,3,1861,https://cpt.tcgcsv.com/JMc2,2022-09-09T20:05:14.15,1,SM69,Promo,Fighting,190,Basic,"<em>Pokémon-GX rule — When your Pokémon-GX is Knocked Out, your opponent takes 2 Prize cards.</em>","[F] Jet Punch (30)
<br>This attack does 30 damage to 1 of your opponent's Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>","[FFF] Knuckle Impact (160)
<br>This Pokémon can't attack during your next turn.","<span style=""color:DarkRed""><strong>[FFF] Absorption GX</strong>
<br>This attack does 40 damage for each of your remaining Prize cards. <em>(You can't use more than 1 GX attack in a game.)</em></span>",Px2,2,3.34,6.28,9999.0,4.83,9.0,Holofoil,
149385,Zorua - SM83,Zorua SM83,https://tcgplayer-cdn.tcgplayer.com/product/149385_200w.jpg,3,1861,https://cpt.tcgcsv.com/KMc2,2022-09-14T17:33:24.893,1,SM83,Promo,Darkness,60,Basic,,[D] Stampede (10),[2] Ram (20),,Fx2,1,0.57,1.18,5.0,1.66,,Holofoil,P-20
149386,Zoroark GX - SM84,Zoroark GX SM84,https://tcgplayer-cdn.tcgplayer.com/product/149386_200w.jpg,3,1861,https://cpt.tcgcsv.com/LMc2,2026-02-12T00:09:23.303,1,SM84,Promo,Darkness,210,Stage 1,"<strong>Ability — Trade</strong>
<br>Once during your turn <em>(before your attack)</em>, you may discard a card from your hand. If you do, draw 2 cards.
<br><br><em>Pokémon-GX rule — When your Pokémon-GX is Knocked Out, your opponent takes 2 Prize cards.</em>","[2] Riot Beat (20x)
<br>This attack does 20 damage for each of your Pokémon in play.","<span style=""color:Teal""><strong>[DD] Trickster GX</strong>
<br>Choose 1 of your opponent's Pokémon's attacks and use it as this attack. <em>(You can't use more than 1 GX attack in a game.)</em></span>",,Fx2,2,2.97,4.76,9999.0,3.85,3.42,Holofoil,P-20
151701,Alolan Raichu - SM72 (Prerelease),Alolan Raichu SM72 Prerelease,https://tcgplayer-cdn.tcgplayer.com/product/151701_200w.jpg,3,1861,https://cpt.tcgcsv.com/2Jd2,2025-10-27T20:56:51.81,1,SM72,Promo,Lightning,110,Stage 1,"<strong>Ability — Surge Surfer</strong>
<br>If there is any Stadium card in play, this Pokémon has no Retreat Cost.","[3] Psychic (70+)
<br>This attack does 20 more damage times the amount of Energy attached to your opponent's Active Pokémon.",,,Fx2,2,69.01,83.48,116.34,16.75,96.95,Holofoil,M-20
151702,Salazzle - SM73 (Prerelease),Salazzle SM73 Prerelease,https://tcgplayer-cdn.tcgplayer.com/product/151702_200w.jpg,3,1861,https://cpt.tcgcsv.com/3Jd2,2026-02-12T20:47:29.957,1,SM73,Promo,Psychic,110,Stage 1,,"[P] Nasty Plot
<br>Search your deck for up to 2 cards and put them into your hand. Then, shuffle your deck.","[P] Severe Poison
<br>Your opponent's Active Pokémon is now Poisoned. Put 4 damage counters instead of 1 on that Pokémon between turns.",,Px2,1,2.48,3.44,96.94,3.63,96.94,Holofoil,
151703,Regirock - SM74 (Prerelease),Regirock SM74 Prerelease,https://tcgplayer-cdn.tcgplayer.com/product/151703_200w.jpg,3,1861,https://cpt.tcgcsv.com/5Jd2,2026-02-12T20:47:19.253,1,SM74,Promo,Fighting,130,Basic,"<strong>Ability — Rock Peak Growl</strong>
<br>Your Registeel's attacks do 10 more damage to your opponent's Active Pokémon <em>(before applying Weakness and Resistance)</em>.","[1FF] Tough Swing (110)
<br>This attack's damage isn't affected by Resistance.",,,Gx2,3,4.69,7.86,96.95,6.64,9.99,Holofoil,
