productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extCardText,extAttack1,extWeakness,extResistance,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extAttack2,extAttack3,extAttack4
90173,Unown (F),Unown F,https://tcgplayer-cdn.tcgplayer.com/product/90173_200w.jpg,3,1398,https://cpt.tcgcsv.com/t5L,2026-02-17T12:04:31.2,1,F/28,Holo Rare,Psychic,60,Basic,"<b>Poke-POWER</b> Shuffle 
<br>Once during your turn <em>(before your attack)</em>, you may search your deck for another Unown and switch it with Unown. <em> (Any cards attached to Unown, damage counters, Special Conditions, and effects on it are now on the new Pokemon.) </em> If you do, put Unown on top of your deck.  Shuffle your deck afterward.  You can't use more than 1 Shuffle Poke-Power each turn.","[1P] Hidden Power (10) 
<br>Flip 3 coins.  If 1 of them is heads, the Defending Pokemon is now Asleep.  If 2 of them are heads, the Defending Pokemon is now Confused.  If all of them are heads, the Defending Pokemon is now Paralyzed.",P,None,1,19.99,39.99,39.99,27.24,39.99,Holofoil,,,
90174,Unown (G),Unown G,https://tcgplayer-cdn.tcgplayer.com/product/90174_200w.jpg,3,1398,https://cpt.tcgcsv.com/v5L,2022-06-03T13:21:16.307,1,G/28,Holo Rare,Psychic,60,Basic,"<b>Poke-POWER</b> Shuffle 
<br>Once during your turn <em>(before your attack)</em>, you may search your deck for another Unown and switch it with Unown. <em> (Any cards attached to Unown, damage counters, Special Conditions, and effects on it are now on the new Pokemon.) </em> If you do, put Unown on top of your deck.  Shuffle your deck afterward.  You can't use more than 1 Shuffle Poke-Power each turn.","[2] Hidden Power 
<br>Count the number of your Pokemon that have any damage counters on them.  Put that many damage counters on the Defending Pokemon.",P,None,1,43.99,44.51,45.03,47.4,45.03,Holofoil,,,
90175,Unown (H),Unown H,https://tcgplayer-cdn.tcgplayer.com/product/90175_200w.jpg,3,1398,https://cpt.tcgcsv.com/w5L,2021-08-03T20:34:59.19,1,H/28,Holo Rare,Psychic,60,Basic,"<b>Poke-POWER</b> Shuffle 
<br>Once during your turn <em>(before your attack)</em>, you may search your deck for another Unown and switch it with Unown. <em> (Any cards attached to Unown, damage counters, Special Conditions, and effects on it are now on the new Pokemon.) </em> If you do, put Unown on top of your deck.  Shuffle your deck afterward.  You can't use more than 1 Shuffle Poke-Power each turn.","[1] Hidden Power 
<br>Search your deck for up to 2 Pokemon Tool cards and attach them to any of your Pokemon <i>(excluding Pokemon that already have a Pokemon Tool attached to them).</i>  Shuffle your deck afterward.",P,None,1,23.5,25.5,211.68,25.78,,Holofoil,,,
90176,Unown (I),Unown I,https://tcgplayer-cdn.tcgplayer.com/product/90176_200w.jpg,3,1398,https://cpt.tcgcsv.com/x5L,2021-08-03T20:35:13.497,1,I/28,Holo Rare,Psychic,60,Basic,"<b>Poke-POWER</b> Shuffle 
<br>Once during your turn <em>(before your attack)</em>, you may search your deck for another Unown and switch it with Unown. <em> (Any cards attached to Unown, damage counters, Special Conditions, and effects on it are now on the new Pokemon.) </em> If you do, put Unown on top of your deck.  Shuffle your deck afterward.  You can't use more than 1 Shuffle Poke-Power each turn.","[1P] Hidden Power 
<br>Switch 1 of your opponent's Benched Pokemon with 1 of the Defending Pokemon.  Your opponent chooses the Defending Pokemon to switch.  The new Defending Pokemon is now Burned and Confused.",P,None,1,18.99,18.99,18.99,42.08,,Holofoil,,,
90177,Unown (J),Unown J,https://tcgplayer-cdn.tcgplayer.com/product/90177_200w.jpg,3,1398,https://cpt.tcgcsv.com/z5L,2021-08-03T20:35:23.537,1,J/28,Holo Rare,Psychic,60,Basic,"<b>Poke-POWER</b> Shuffle 
<br>Once during your turn <em>(before your attack)</em>, you may search your deck for another Unown and switch it with Unown. <em> (Any cards attached to Unown, damage counters, Special Conditions, and effects on it are now on the new Pokemon.) </em> If you do, put Unown on top of your deck.  Shuffle your deck afterward.  You can't use more than 1 Shuffle Poke-Power each turn.","[1] Hidden Power 
<br>Flip a coin.  If heads, switch all damage counters on Unown with those on the Defending Pokemon.  <i>(If an effect of this attack is prevented, this attack does nothing.)</i>",P,None,1,75.99,149.99,250.0,28.81,,Holofoil,,,
90178,Unown (K),Unown K,https://tcgplayer-cdn.tcgplayer.com/product/90178_200w.jpg,3,1398,https://cpt.tcgcsv.com/B5L,2021-08-03T20:38:33.27,1,K/28,Holo Rare,Psychic,60,Basic,"<b>Poke-POWER</b> Shuffle 
<br>Once during your turn <em>(before your attack)</em>, you may search your deck for another Unown and switch it with Unown. <em> (Any cards attached to Unown, damage counters, Special Conditions, and effects on it are now on the new Pokemon.) </em> If you do, put Unown on top of your deck.  Shuffle your deck afterward.  You can't use more than 1 Shuffle Poke-Power each turn.","[1P] Hidden Power (20) 
<br>You may discard any Stadium in play.",P,None,1,20.24,25.12,47.99,44.67,,Holofoil,,,
90179,Unown (L),Unown L,https://tcgplayer-cdn.tcgplayer.com/product/90179_200w.jpg,3,1398,https://cpt.tcgcsv.com/C5L,2021-08-03T20:35:34.23,1,L/28,Holo Rare,Psychic,60,Basic,"<b>Poke-POWER</b> Shuffle 
<br>Once during your turn <em>(before your attack)</em>, you may search your deck for another Unown and switch it with Unown. <em> (Any cards attached to Unown, damage counters, Special Conditions, and effects on it are now on the new Pokemon.) </em> If you do, put Unown on top of your deck.  Shuffle your deck afterward.  You can't use more than 1 Shuffle Poke-Power each turn.","[1P] Hidden Power 
<br>Flip a coin.  If heads, put damage counters on the Defending Pokemon until it is 10 HP away from being Knocked Out.",P,,1,39.0,39.99,89.99,27.77,26.38,Holofoil,,,
90180,Unown (M),Unown M,https://tcgplayer-cdn.tcgplayer.com/product/90180_200w.jpg,3,1398,https://cpt.tcgcsv.com/D5L,2021-08-03T20:35:43.437,1,M/28,Holo Rare,Psychic,60,Basic,"<b>Poke-POWER</b> Shuffle 
<br>Once during your turn <em>(before your attack)</em>, you may search your deck for another Unown and switch it with Unown. <em> (Any cards attached to Unown, damage counters, Special Conditions, and effects on it are now on the new Pokemon.) </em> If you do, put Unown on top of your deck.  Shuffle your deck afterward.  You can't use more than 1 Shuffle Poke-Power each turn.","[P] Hidden Power 
<br>Search your deck for a card that evolves from 1 of your Pokemon and put it on that Pokemon.  <i>(This counts as evolving that Pokemon.)</i>  If you do, put 1 damage counter on Unown.  Shuffle your deck afterward.",P,None,1,21.99,26.32,45.98,27.68,,Holofoil,,,
90181,Unown (N),Unown N,https://tcgplayer-cdn.tcgplayer.com/product/90181_200w.jpg,3,1398,https://cpt.tcgcsv.com/F5L,2021-08-03T20:35:55.893,1,N/28,Holo Rare,Psychic,60,Basic,"<b>Poke-POWER</b> Shuffle 
<br>Once during your turn <em>(before your attack)</em>, you may search your deck for another Unown and switch it with Unown. <em> (Any cards attached to Unown, damage counters, Special Conditions, and effects on it are now on the new Pokemon.) </em> If you do, put Unown on top of your deck.  Shuffle your deck afterward.  You can't use more than 1 Shuffle Poke-Power each turn.","[1] Hidden Power 
<br>Remove 5 damage counters from Unown. <i> (All if there are less than 5.)</i>",P,None,1,18.85,18.85,18.85,33.95,,Holofoil,,,
90182,Unown (O),Unown O,https://tcgplayer-cdn.tcgplayer.com/product/90182_200w.jpg,3,1398,https://cpt.tcgcsv.com/G5L,2026-02-16T12:40:28.963,1,O/28,Holo Rare,Psychic,60,Basic,"<b>Poke-POWER</b> Shuffle 
<br>Once during your turn <em>(before your attack)</em>, you may search your deck for another Unown and switch it with Unown. <em> (Any cards attached to Unown, damage counters, Special Conditions, and effects on it are now on the new Pokemon.) </em> If you do, put Unown on top of your deck.  Shuffle your deck afterward.  You can't use more than 1 Shuffle Poke-Power each turn.","[1P] Hidden Power (20) 
<br>Return Unown and all Energy cards attached to it to your hand.",P,None,1,20.99,29.99,69.49,43.28,,Holofoil,,,
90183,Unown (P),Unown P,https://tcgplayer-cdn.tcgplayer.com/product/90183_200w.jpg,3,1398,https://cpt.tcgcsv.com/H5L,2021-08-03T20:36:28.39,1,P/28,Holo Rare,Psychic,60,Basic,"<b>Poke-POWER</b> Shuffle 
<br>Once during your turn <em>(before your attack)</em>, you may search your deck for another Unown and switch it with Unown. <em> (Any cards attached to Unown, damage counters, Special Conditions, and effects on it are now on the new Pokemon.) </em> If you do, put Unown on top of your deck.  Shuffle your deck afterward.  You can't use more than 1 Shuffle Poke-Power each turn.","[2] Hidden Power  
<br>Put 1 damage counter on each of your opponent's Pokemon that already has damage counters on it.",P,None,1,12.0,14.0,22.99,34.58,,Holofoil,,,
90184,Unown (Q),Unown Q,https://tcgplayer-cdn.tcgplayer.com/product/90184_200w.jpg,3,1398,https://cpt.tcgcsv.com/J5L,2021-08-03T20:36:38.923,1,Q/28,Holo Rare,Psychic,60,Basic,"<b>Poke-POWER</b> Shuffle 
<br>Once during your turn <em>(before your attack)</em>, you may search your deck for another Unown and switch it with Unown. <em> (Any cards attached to Unown, damage counters, Special Conditions, and effects on it are now on the new Pokemon.) </em> If you do, put Unown on top of your deck.  Shuffle your deck afterward.  You can't use more than 1 Shuffle Poke-Power each turn.","[1] Hidden Power 
<br>Search your deck for up to 3 different types of basic Energy cards, show them to your opponents, and put them into your hand.  Shuffle your deck afterward.",P,None,1,29.99,37.5,45.0,26.18,,Holofoil,,,
90185,Unown (R),Unown R,https://tcgplayer-cdn.tcgplayer.com/product/90185_200w.jpg,3,1398,https://cpt.tcgcsv.com/K5L,2021-08-03T20:36:48.377,1,R/28,Holo Rare,Psychic,60,Basic,"<b>Poke-POWER</b> Shuffle 
<br>Once during your turn <em>(before your attack)</em>, you may search your deck for another Unown and switch it with Unown. <em> (Any cards attached to Unown, damage counters, Special Conditions, and effects on it are now on the new Pokemon.) </em> If you do, put Unown on top of your deck.  Shuffle your deck afterward.  You can't use more than 1 Shuffle Poke-Power each turn.","[2] Hidden Power 
<br>Flip a coin.  If heads, your opponent returns the Defending Pokemon and all cards attached to it to his or her hand.  <i>(If your opponent doesn't have any Benched Pokemon or other Active Pokemon, this attack does nothing.)</i>",P,None,1,39.32,39.66,39.99,33.49,28.74,Holofoil,,,
90186,Unown (S),Unown S,https://tcgplayer-cdn.tcgplayer.com/product/90186_200w.jpg,3,1398,https://cpt.tcgcsv.com/L5L,2026-02-25T15:22:38.077,1,S/28,Holo Rare,Psychic,60,Basic,"<b>Poke-POWER</b> Shuffle 
<br>Once during your turn <em>(before your attack)</em>, you may search your deck for another Unown and switch it with Unown. <em> (Any cards attached to Unown, damage counters, Special Conditions, and effects on it are now on the new Pokemon.) </em> If you do, put Unown on top of your deck.  Shuffle your deck afterward.  You can't use more than 1 Shuffle Poke-Power each turn.","[PP] Hidden Power  
<br>If the Defending Pokemon has a Poke-Power or a Poke-Body, choose up to 2 basic Energy cards attached to 1 of your opponent's Pokemon and attach them to the Defending Pokemon.",P,None,1,16.25,29.93,96.95,23.42,,Holofoil,,,
90187,Unown (T),Unown T,https://tcgplayer-cdn.tcgplayer.com/product/90187_200w.jpg,3,1398,https://cpt.tcgcsv.com/M5L,2021-08-03T20:37:08.15,1,T/28,Holo Rare,Psychic,60,Basic,"<b>Poke-POWER</b> Shuffle 
<br>Once during your turn <em>(before your attack)</em>, you may search your deck for another Unown and switch it with Unown. <em> (Any cards attached to Unown, damage counters, Special Conditions, and effects on it are now on the new Pokemon.) </em> If you do, put Unown on top of your deck.  Shuffle your deck afterward.  You can't use more than 1 Shuffle Poke-Power each turn.","[2] Hidden Power 
<br>Choose 1 of your opponent's Pokemon.  This attack does 20 damage to that Pokemon.  This attack's damage isn't affected by Weakness or Resistance.",P,None,1,24.99,28.12,31.25,31.25,,Holofoil,,,
90188,Unown (U),Unown U,https://tcgplayer-cdn.tcgplayer.com/product/90188_200w.jpg,3,1398,https://cpt.tcgcsv.com/N5L,2021-08-03T20:37:25.5,1,U/28,Holo Rare,Psychic,60,Basic,"<b>Poke-POWER</b> Shuffle 
<br>Once during your turn <em>(before your attack)</em>, you may search your deck for another Unown and switch it with Unown. <em> (Any cards attached to Unown, damage counters, Special Conditions, and effects on it are now on the new Pokemon.) </em> If you do, put Unown on top of your deck.  Shuffle your deck afterward.  You can't use more than 1 Shuffle Poke-Power each turn.","[1P] Hidden Power (10) 
<br>Choose 1 of the Defending Pokemon's attacks.  That Pokemon can't use that attack during your opponent's next turn.",P,None,1,33.3,45.0,96.95,33.0,96.95,Holofoil,,,
90189,Unown (V),Unown V,https://tcgplayer-cdn.tcgplayer.com/product/90189_200w.jpg,3,1398,https://cpt.tcgcsv.com/P5L,2021-08-03T20:37:34.857,1,V/28,Holo Rare,Psychic,60,Basic,"<b>Poke-POWER</b> Shuffle 
<br>Once during your turn <em>(before your attack)</em>, you may search your deck for another Unown and switch it with Unown. <em> (Any cards attached to Unown, damage counters, Special Conditions, and effects on it are now on the new Pokemon.) </em> If you do, put Unown on top of your deck.  Shuffle your deck afterward.  You can't use more than 1 Shuffle Poke-Power each turn.","[2P] Hidden Power (20+) 
<br>Does 20 damage plus 10 more damage for each Basic Pokemon and each Evolution card in your discard pile.  You can't add more than 60 damage in this way.",P,None,1,79.0,79.99,99.99,33.49,99.99,Holofoil,,,
90190,Unown (W),Unown W,https://tcgplayer-cdn.tcgplayer.com/product/90190_200w.jpg,3,1398,https://cpt.tcgcsv.com/Q5L,2021-08-03T20:37:40.96,1,W/28,Holo Rare,Psychic,60,Basic,"<b>Poke-POWER</b> Shuffle 
<br>Once during your turn <em>(before your attack)</em>, you may search your deck for another Unown and switch it with Unown. <em> (Any cards attached to Unown, damage counters, Special Conditions, and effects on it are now on the new Pokemon.) </em> If you do, put Unown on top of your deck.  Shuffle your deck afterward.  You can't use more than 1 Shuffle Poke-Power each turn.","[1P] Hidden Power (20) 
<br>Flip a coin.  If heads, search your discard pile for a card, show it to your opponent, and put it on top of your deck.",P,None,1,16.1,19.59,23.36,23.0,,Holofoil,,,
90191,Unown (X),Unown X,https://tcgplayer-cdn.tcgplayer.com/product/90191_200w.jpg,3,1398,https://cpt.tcgcsv.com/R5L,2021-08-03T20:37:50.367,1,X/28,Holo Rare,Psychic,60,Basic,"<b>Poke-POWER</b> Shuffle 
<br>Once during your turn <em>(before your attack)</em>, you may search your deck for another Unown and switch it with Unown. <em> (Any cards attached to Unown, damage counters, Special Conditions, and effects on it are now on the new Pokemon.) </em> If you do, put Unown on top of your deck.  Shuffle your deck afterward.  You can't use more than 1 Shuffle Poke-Power each turn.","[1P] Hidden Power (20x) 
<br>Flip a coin until you get tails.  This attack does 20 damage times the number of heads.",P,None,1,13.99,36.99,59.99,32.61,,Holofoil,,,
90192,Unown (Y),Unown Y,https://tcgplayer-cdn.tcgplayer.com/product/90192_200w.jpg,3,1398,https://cpt.tcgcsv.com/S5L,2021-08-03T20:38:00.53,1,Y/28,Holo Rare,Psychic,60,Basic,"<b>Poke-POWER</b> Shuffle 
<br>Once during your turn <em>(before your attack)</em>, you may search your deck for another Unown and switch it with Unown. <em> (Any cards attached to Unown, damage counters, Special Conditions, and effects on it are now on the new Pokemon.) </em> If you do, put Unown on top of your deck.  Shuffle your deck afterward.  You can't use more than 1 Shuffle Poke-Power each turn.","[1] Hidden Power (10) 
<br>The Defending Pokemon is now Asleep.",P,None,1,29.25,30.35,99.95,30.38,,Holofoil,,,
90193,Unown (Z),Unown Z,https://tcgplayer-cdn.tcgplayer.com/product/90193_200w.jpg,3,1398,https://cpt.tcgcsv.com/T5L,2021-08-03T20:38:14.94,1,Z/28,Holo Rare,Psychic,60,Basic,"<b>Poke-POWER</b> Shuffle 
<br>Once during your turn <em>(before your attack)</em>, you may search your deck for another Unown and switch it with Unown. <em> (Any cards attached to Unown, damage counters, Special Conditions, and effects on it are now on the new Pokemon.) </em> If you do, put Unown on top of your deck.  Shuffle your deck afterward.  You can't use more than 1 Shuffle Poke-Power each turn.","[P] Hidden Power 
<br>Does 20 damage to each Pokemon that has any Poke-Powers or Poke-Bodies <i>(both yours and your opponent's).</i>  Don't apply Weakness or Resistance.",P,None,1,15.86,23.7,120.31,29.24,26.43,Holofoil,,,
90252,Ursaring,Ursaring,https://tcgplayer-cdn.tcgplayer.com/product/90252_200w.jpg,3,1398,https://cpt.tcgcsv.com/37L,2021-08-03T20:08:43.72,1,18/115,Holo Rare,Colorless,80,Stage 1,"<b>Poke-BODY</b> Intimidating Ring 
<br>As long as Ursaring is your Active Pokemon, your opponent's Basic Pokemon can't attack or use any Poke-Powers.","[2] Drag Off (20) 
<br>Before doing damage, you may switch 1 of your opponent's Benched Pokemon with the Defending Pokemon.  If you do, this attack does 20 damage to the new Defending Pokemon.  Your opponent chooses the Defending Pokemon to switch.",F,None,2,12.64,15.66,39.99,27.22,,Holofoil,"[3] Rock Smash (40+) 
<br>Flip a coin.  If heads, this attack does 40 damage plus 20 more damage.",,
90252,Ursaring,Ursaring,https://tcgplayer-cdn.tcgplayer.com/product/90252_200w.jpg,3,1398,https://cpt.tcgcsv.com/37L,2021-08-03T20:08:43.72,1,18/115,Holo Rare,Colorless,80,Stage 1,"<b>Poke-BODY</b> Intimidating Ring 
<br>As long as Ursaring is your Active Pokemon, your opponent's Basic Pokemon can't attack or use any Poke-Powers.","[2] Drag Off (20) 
<br>Before doing damage, you may switch 1 of your opponent's Benched Pokemon with the Defending Pokemon.  If you do, this attack does 20 damage to the new Defending Pokemon.  Your opponent chooses the Defending Pokemon to switch.",F,None,2,18.88,19.49,23.59,16.96,,Reverse Holofoil,"[3] Rock Smash (40+) 
<br>Flip a coin.  If heads, this attack does 40 damage plus 20 more damage.",,
90282,Vaporeon,Vaporeon,https://tcgplayer-cdn.tcgplayer.com/product/90282_200w.jpg,3,1398,https://cpt.tcgcsv.com/G7L,2021-08-03T20:08:51.647,1,19/115,Holo Rare,Water,70,Stage 1,,"[W] Aqua Supply (20) 
<br>You may attach a basic Energy card from your hand to 1 of your Pokemon.",L,None,1,88.68,89.99,149.99,58.64,,Holofoil,"[3] Multi Bubble (40+) 
<br>If Vaporeon has 3 or more different types of basic Energy cards attached to it, this attack does 40 damage plus 20 more damage and the Defending Pokemon is now Asleep.",,
90282,Vaporeon,Vaporeon,https://tcgplayer-cdn.tcgplayer.com/product/90282_200w.jpg,3,1398,https://cpt.tcgcsv.com/G7L,2021-08-03T20:08:51.647,1,19/115,Holo Rare,Water,70,Stage 1,,"[W] Aqua Supply (20) 
<br>You may attach a basic Energy card from your hand to 1 of your Pokemon.",L,None,1,148.69,174.99,249.99,85.89,249.99,Reverse Holofoil,"[3] Multi Bubble (40+) 
<br>If Vaporeon has 3 or more different types of basic Energy cards attached to it, this attack does 40 damage plus 20 more damage and the Defending Pokemon is now Asleep.",,
90473,Warp Energy,Warp Energy,https://tcgplayer-cdn.tcgplayer.com/product/90473_200w.jpg,3,1398,https://cpt.tcgcsv.com/tcL,2021-08-03T20:08:57.793,1,100/115,Uncommon,Special Energy,,,"Warp Energy provides Colorless Energy.  When you attach this card from your hand to your Active Pokemon, switch that Pokemon with 1 of your Benched Pokemon.",,,,,0.8,1.32,3.97,1.17,,Normal,,,
90473,Warp Energy,Warp Energy,https://tcgplayer-cdn.tcgplayer.com/product/90473_200w.jpg,3,1398,https://cpt.tcgcsv.com/tcL,2021-08-03T20:08:57.793,1,100/115,Uncommon,Special Energy,,,"Warp Energy provides Colorless Energy.  When you attach this card from your hand to your Active Pokemon, switch that Pokemon with 1 of your Benched Pokemon.",,,,,4.0,6.28,16.44,8.55,,Reverse Holofoil,,,
90479,Warp Point,Warp Point,https://tcgplayer-cdn.tcgplayer.com/product/90479_200w.jpg,3,1398,https://cpt.tcgcsv.com/CcL,2023-08-19T14:57:26.593,1,93/115,Uncommon,Item,,,"Your opponent switches 1 of his or her Defending Pokemon with 1 of his or her Benched Pokemon, if any.  You switch 1 of your Active Pokemon with 1 of your Benched Pokemon, if any.",,,,,0.65,0.77,2.0,0.74,,Normal,,,
90479,Warp Point,Warp Point,https://tcgplayer-cdn.tcgplayer.com/product/90479_200w.jpg,3,1398,https://cpt.tcgcsv.com/CcL,2023-08-19T14:57:26.593,1,93/115,Uncommon,Item,,,"Your opponent switches 1 of his or her Defending Pokemon with 1 of his or her Benched Pokemon, if any.  You switch 1 of your Active Pokemon with 1 of your Benched Pokemon, if any.",,,,,4.5,4.57,10.95,7.95,,Reverse Holofoil,,,
90635,Wooper,Wooper,https://tcgplayer-cdn.tcgplayer.com/product/90635_200w.jpg,3,1398,https://cpt.tcgcsv.com/KgL,2026-02-13T16:03:02.12,1,79/115,Common,Fighting,50,Basic,,[1] Mud Shot (10),G,None,1,0.22,0.45,7.5,1.03,,Normal,[2] Tail Whap (20),,
90635,Wooper,Wooper,https://tcgplayer-cdn.tcgplayer.com/product/90635_200w.jpg,3,1398,https://cpt.tcgcsv.com/KgL,2026-02-13T16:03:02.12,1,79/115,Common,Fighting,50,Basic,,[1] Mud Shot (10),G,None,1,38.88,38.88,38.88,26.62,,Reverse Holofoil,[2] Tail Whap (20),,
90664,Xatu,Xatu,https://tcgplayer-cdn.tcgplayer.com/product/90664_200w.jpg,3,1398,https://cpt.tcgcsv.com/jhL,2026-02-13T16:03:39.08,1,49/115,Uncommon,Psychic,80,Stage 1,,"[1P] Telekinesis 
<br>Choose 1 of your opponent's Pokemon.  This attack does 30 damage to that Pokemon.  This attack's damage isn't affected by Weakness or Resistance.",P,,1,0.15,0.5,20.58,0.48,0.47,Normal,"[2P] Psyshock (40) 
<br>Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",,
90664,Xatu,Xatu,https://tcgplayer-cdn.tcgplayer.com/product/90664_200w.jpg,3,1398,https://cpt.tcgcsv.com/jhL,2026-02-13T16:03:39.08,1,49/115,Uncommon,Psychic,80,Stage 1,,"[1P] Telekinesis 
<br>Choose 1 of your opponent's Pokemon.  This attack does 30 damage to that Pokemon.  This attack's damage isn't affected by Weakness or Resistance.",P,,1,21.2,29.95,34.07,19.85,,Reverse Holofoil,"[2P] Psyshock (40) 
<br>Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",,
90684,Yanma,Yanma,https://tcgplayer-cdn.tcgplayer.com/product/90684_200w.jpg,3,1398,https://cpt.tcgcsv.com/JhL,2021-08-03T20:09:29.39,1,50/115,Uncommon,Grass,60,Basic,,"[1] Grand Loop 
<br>Draw 2 cards.  You may switch Yanma with 1 of your Benched Pokemon.",R,None,1,0.4,0.53,1.99,0.81,,Normal,"[1G] Spinning Tail 
<br>Flip a coin.  If heads, this attack does 20 damage to each of your opponent's Pokemon.  <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",,
90684,Yanma,Yanma,https://tcgplayer-cdn.tcgplayer.com/product/90684_200w.jpg,3,1398,https://cpt.tcgcsv.com/JhL,2021-08-03T20:09:29.39,1,50/115,Uncommon,Grass,60,Basic,,"[1] Grand Loop 
<br>Draw 2 cards.  You may switch Yanma with 1 of your Benched Pokemon.",R,None,1,12.75,14.0,499.99,14.68,,Reverse Holofoil,"[1G] Spinning Tail 
<br>Flip a coin.  If heads, this attack does 20 damage to each of your opponent's Pokemon.  <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",,
98576,Unseen Forces Booster Box,Unseen Forces Booster Box,https://tcgplayer-cdn.tcgplayer.com/product/98576_200w.jpg,3,1398,https://cpt.tcgcsv.com/xrP,2015-05-06T14:48:59.04,1,,,,,,,,,,,,,,,,,,,
98577,Unseen Forces Booster Pack,Unseen Forces Booster Pack,https://tcgplayer-cdn.tcgplayer.com/product/98577_200w.jpg,3,1398,https://cpt.tcgcsv.com/zrP,2017-07-22T16:57:59.687,1,,,,,,,,,,,,,,,,,,,
232865,"Unseen Forces Theme Deck - ""Golden Sky"" [Ho-Oh]",Unseen Forces Theme Deck Golden Sky Ho Oh,https://tcgplayer-cdn.tcgplayer.com/product/232865_200w.jpg,3,1398,https://cpt.tcgcsv.com/k9T2,2021-02-17T15:39:59.503,1,,,,,,"Command the horizons with the Golden Sky theme deck. Your opponents will run for cover when Ho-Oh and your other Fire and Fighting Pokémon swoop in for victory!
<br><br><strong>Contents for each Deck:</strong>
<br>• 1 60-card pre-constructed deck 
<br>• Damage counters 
<br>• 1 coin",,,,,499.95,499.95,499.95,,,Normal,,,
232866,"Unseen Forces Theme Deck - ""Silvery Ocean"" [Lugia]",Unseen Forces Theme Deck Silvery Ocean Lugia,https://tcgplayer-cdn.tcgplayer.com/product/232866_200w.jpg,3,1398,https://cpt.tcgcsv.com/l9T2,2021-02-17T15:41:08.463,1,,,,,,"Aeroblast your opponents with Lugia and the Silvery Ocean theme deck. Your Grass and Psychic Pokémon are bound to dominate ocean, land, and sky!
<br><br><strong>Contents for each Deck:</strong>
<br>• 1 60-card pre-constructed deck 
<br>• Damage counters 
<br>• 1 coin",,,,,499.95,499.95,499.95,,,Normal,,,
